_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Hidden_act[2:0,0]<2:6,5>	%Hidden_act[2:1,0]	%Hidden_act[2:2,0]	%Hidden_act[2:3,0]	%Hidden_act[2:4,0]	%Hidden_act[2:5,0]	%Hidden_act[2:0,1]	%Hidden_act[2:1,1]	%Hidden_act[2:2,1]	%Hidden_act[2:3,1]	%Hidden_act[2:4,1]	%Hidden_act[2:5,1]	%Hidden_act[2:0,2]	%Hidden_act[2:1,2]	%Hidden_act[2:2,2]	%Hidden_act[2:3,2]	%Hidden_act[2:4,2]	%Hidden_act[2:5,2]	%Hidden_act[2:0,3]	%Hidden_act[2:1,3]	%Hidden_act[2:2,3]	%Hidden_act[2:3,3]	%Hidden_act[2:4,3]	%Hidden_act[2:5,3]	%Hidden_act[2:0,4]	%Hidden_act[2:1,4]	%Hidden_act[2:2,4]	%Hidden_act[2:3,4]	%Hidden_act[2:4,4]	%Hidden_act[2:5,4]	%Contex_act[2:0,0]<2:6,5>	%Contex_act[2:1,0]	%Contex_act[2:2,0]	%Contex_act[2:3,0]	%Contex_act[2:4,0]	%Contex_act[2:5,0]	%Contex_act[2:0,1]	%Contex_act[2:1,1]	%Contex_act[2:2,1]	%Contex_act[2:3,1]	%Contex_act[2:4,1]	%Contex_act[2:5,1]	%Contex_act[2:0,2]	%Contex_act[2:1,2]	%Contex_act[2:2,2]	%Contex_act[2:3,2]	%Contex_act[2:4,2]	%Contex_act[2:5,2]	%Contex_act[2:0,3]	%Contex_act[2:1,3]	%Contex_act[2:2,3]	%Contex_act[2:3,3]	%Contex_act[2:4,3]	%Contex_act[2:5,3]	%Contex_act[2:0,4]	%Contex_act[2:1,4]	%Contex_act[2:2,4]	%Contex_act[2:3,4]	%Contex_act[2:4,4]	%Contex_act[2:5,4]
_D:	0	199	16	"T->V_2->4"	"Seq_1"	2	36	0.31622	0	0.000743693	0.0919574	5.21916e-05	0	0.844955	0	0.858067	0	0.118449	0	0	0.000382491	1.91097e-05	0.00784637	0	0.0790179	0.543614	0	0	0.00057637	0.000492673	4.43178e-07	0.847626	0.000486901	0.034185	0.769268	0.870985	0	0	0	0.00140959	0.000457693	0.0979284	1.02454e-09	0.00272733	8.10479e-05	0.00112718	0.95	0.95	0.000175656	0.95	9.58753e-08	0.00893752	0.00722035	0.002503	0.00841122	7.04242e-05	0.145316	0.930861	0.00682046	0.147583	6.07744e-07	0.135132	0.75125	2.96386e-06	0.00951153	0.00251322	0.0084671	0.00113642	2.03748e-06
_D:	0	199	17	"V->P_4->3"	"Seq_1"	2	33	0.45339	0	0	0.0437708	0	0.00935915	0.206215	0.00472971	0.00407118	0.0133463	0	0.019682	0.81457	0.0498949	0.901124	0	0	0.754348	0	0	0.140284	2.5181e-05	0	0.393103	0.0113149	0.00113579	0	0.831195	0	0.843603	0	0	0.000884652	0.0920031	0.00984504	1.02454e-10	0.845228	8.10479e-06	0.858179	0.095	0.213449	1.75656e-05	0.095	0.000382501	0.000912862	0.0085684	0.0002503	0.0798591	0.543621	0.0145316	0.0930861	0.00125842	0.0152509	5.03952e-07	0.861139	0.0756119	0.0341853	0.77022	0.871236	0.00084671	0.000113642	2.03748e-07
_D:	0	199	18	"P->S_3->5"	"Seq_1"	2	39	0.271555	0	0	0.000727075	0.767701	0	0	0.00179836	0.774941	0.722921	0	0.817215	0	0.0571394	0.822625	0.013272	0	0.0183229	0	0.447514	0.20549	0	0	0	0	0	0	0.88977	0.0213329	0.0355157	0.0354163	0	8.84652e-05	0.0529711	0.000984504	0.00935915	0.290738	0.00473052	0.0898891	0.0228463	0.0213449	0.0196838	0.82407	0.0499332	0.901216	0.00085684	2.503e-05	0.762334	0.0543621	0.00145316	0.149592	0.000151023	0.00152509	0.393103	0.0974287	0.00869698	0.00341853	0.908217	0.0871236	0.843688	1.13642e-05	2.03748e-08
_D:	0	199	19	"S->E_5->0"	"Seq_1"	2	26	0	0	0	0	0	0	0.0682485	0	2.42851e-05	0	0	0.631671	0.780058	0	0.863168	0.734077	0.0244805	0.813749	0	8.24331e-05	0	0.477983	0.844635	0	0	0	0	0.894746	0.835193	0.393016	0	0	8.84652e-06	0.00602419	0.7678	0.000935916	0.0290738	0.00227142	0.78393	0.725206	0.00213449	0.819184	0.082407	0.0621327	0.912746	0.0133577	2.503e-06	0.0945562	0.00543621	0.447659	0.220449	1.51023e-05	0.000152509	0.0393103	0.00974287	0.000869698	0.000341853	0.95	0.0300453	0.119885	0.0354175	2.03748e-09
_D:	0	199	20	"B->P_0->2"	"Seq_2"	2	29	0	0	0.836526	0.762478	0	0	0.43397	0.618087	0.628666	0.0206139	0.000891914	0	0	0	0.0164524	0.670393	0	0.00108993	0.774065	0.00237239	0	0.431478	3.61806e-06	0	0.862962	0	0.583357	0	0.408584	0.0121876	0	8.52876e-05	8.84652e-07	0.000602419	0.07678	9.35916e-05	0.0711559	0.000227142	0.0784173	0.0725206	0.000213449	0.71359	0.788298	0.00621327	0.95	0.735413	0.0244808	0.823204	0.000543621	0.0448484	0.0220449	0.477985	0.84465	0.00393103	0.000974287	8.69698e-05	3.41853e-05	0.95	0.838197	0.405005	0.00354175	2.03748e-10
_D:	0	199	21	"P->T_2->2"	"Seq_2"	2	42	0.409497	0	0	5.26986e-07	0.0416236	0	0	0	0.772221	0.286342	0	0.803858	0	0.066606	0.904462	0	0	0.0765847	0	0.0493601	0.375012	2.46757e-07	0	0.0100345	0	0.0398503	0	0.898951	9.97816e-07	0.709703	0.0344174	0	0.836526	0.762538	0.007678	9.35916e-06	0.441086	0.61811	0.636508	0.0278659	0.000913259	0.071359	0.0788298	0.000621327	0.111452	0.743934	0.00244808	0.0834104	0.774119	0.00685723	0.00220449	0.479276	0.0844687	0.000393103	0.86306	8.69698e-06	0.583361	0.095	0.492404	0.052688	0.000354175	8.52876e-05
_D:	0	199	22	"T->V_2->4"	"Seq_2"	2	33	0.279547	0	0.00250105	0.173554	2.10781e-06	0	0.841739	0	0.843253	0	0.759592	0	0	0.00163812	4.86108e-05	0.207467	0	0	0.0574366	0	0	0.261418	0	0	0.752267	0	0.759293	0.718435	0.893633	0	0	0	0.0836526	0.0762544	0.0423914	9.35916e-07	0.0441086	0.061811	0.835872	0.289129	9.13259e-05	0.810994	0.00788298	0.0666681	0.915607	0.0743934	0.000244808	0.0849257	0.0774119	0.0500458	0.375232	0.0479279	0.00844687	0.0100738	0.086306	0.0398512	0.0583361	0.908451	0.0492414	0.714972	0.0344528	8.52876e-06
_D:	0	199	23	"V->P_4->3"	"Seq_2"	2	30	0.410126	0	0	0.547056	0	3.36139e-07	0.036365	0.00432244	0.000258855	0.000518568	0	0.014381	0.829741	0.00142547	0.898875	0	0	0.725614	0	0	0.0160278	0	0	0.653166	0.00948627	0.00910797	0	0.815185	0	0.882313	0	0	0.0108663	0.18118	0.00424125	9.35916e-08	0.84615	0.0061811	0.926841	0.0289129	0.759601	0.0810994	0.000788298	0.00830493	0.0916093	0.214907	2.44808e-05	0.00849257	0.0651778	0.00500458	0.0375232	0.266211	0.000844687	0.00100738	0.760897	0.00398512	0.765126	0.80928	0.898557	0.0714972	0.00344528	8.52876e-07
_D:	0	199	24	"P->X_3->2"	"Seq_2"	2	33	0	0	0	0.0064558	0.767394	0	0	0.00836716	0.736901	0.674382	0	0.807821	0	0.0614294	0.846677	0.000702965	0	0.0140309	0	0.614977	0.0622331	0	0	1.76922e-07	0	0	0	0.8976	0.000467393	0.0510778	0.186243	0	0.00108663	0.565174	0.000424125	3.45499e-07	0.12098	0.00494055	0.0929429	0.00340986	0.0759601	0.0224909	0.82982	0.00225597	0.908036	0.0214907	2.44808e-06	0.726464	0.00651778	0.000500458	0.0197801	0.0266211	8.44687e-05	0.653266	0.085576	0.00950648	0.0765126	0.896113	0.0898557	0.889463	0.000344528	8.52876e-08
_D:	0	199	25	"X->T_2->2"	"Seq_2"	2	38	0.368756	0	1.56192e-05	0	0.000338856	0	0	0	0	0.918013	0.904702	0	0.843161	0	0	0	6.71031e-06	0	0	4.269e-05	0.864027	0	0.0121722	0	0.0297186	0.404456	0.00432688	0	5.46602e-07	0	0.102137	0	0.000108663	0.0629732	0.767436	3.45499e-08	0.012098	0.00886121	0.746195	0.674723	0.00759601	0.81007	0.082982	0.061655	0.937481	0.00285203	2.44808e-07	0.0866772	0.000651778	0.615027	0.0642111	0.00266211	8.44687e-06	0.0653268	0.0085576	0.000950648	0.00765126	0.95	0.00945297	0.140024	0.186277	8.52876e-09
_D:	0	199	26	"T->V_2->4"	"Seq_2"	2	36	0.284255	0	0.00197205	0.201622	0.000404587	0	0.842647	0	0.855	0	0.308274	0	0	8.84126e-05	6.25189e-06	0.0126784	0	0.0915457	0.639604	0	0	0.000264443	0.000182991	0	0.838411	5.09506e-06	0.0133637	0.756471	0.869638	0	0	0	2.64856e-05	0.00629732	0.0770825	3.45499e-09	0.0012098	0.000886121	0.0746195	0.95	0.905461	0.081007	0.851459	0.0061655	0.0937481	0.000285203	6.73479e-06	0.00866772	6.51778e-05	0.0615454	0.870448	0.000266211	0.0121731	0.00653268	0.0305744	0.404551	0.00509201	0.095	0.000945843	0.0140024	0.120765	8.52876e-10
_D:	0	199	27	"V->P_4->3"	"Seq_2"	2	33	0.519707	0	0	0.0725511	0	0.00797083	0.0765284	0.00330723	0.00180648	0.0166446	0	0.00723155	0.80763	0.0428054	0.904603	0	0	0.769493	0	0	0.06748	1.76833e-05	0	0.435614	0.00820855	0.00341167	0	0.836365	0	0.852342	0	0	0.00197469	0.202252	0.00811283	3.45499e-10	0.842768	8.86121e-05	0.862462	0.095	0.39882	0.00810071	0.0851459	0.000704963	0.00938106	0.0127069	6.73479e-07	0.0924124	0.63961	0.00615454	0.0870448	0.000291064	0.0014003	0.000653268	0.841468	0.0404602	0.0138729	0.765971	0.869732	0.00140024	0.0120765	8.52876e-11
_D:	0	199	28	"P->X_3->2"	"Seq_2"	2	36	0.256177	0	0	0.00053395	0.7568	0	0	0.00179789	0.764919	0.716342	0	0.828425	0	0.0610704	0.82729	0.0158457	0	0.0121884	0	0.478086	0.150686	0	0	0	0	0	0	0.889663	0.0100969	0.024096	0.0348729	0	0.000197469	0.0927763	0.000811283	0.00797083	0.160805	0.00331609	0.0880527	0.0261446	0.039882	0.00804162	0.816145	0.0428759	0.905541	0.00127069	6.73479e-08	0.778734	0.0639611	0.000615454	0.0761845	4.67897e-05	0.00014003	0.435679	0.0923554	0.00745769	0.00138729	0.912962	0.0869732	0.852482	0.00120765	8.52876e-12
_D:	0	199	29	"X->V_2->4"	"Seq_2"	2	36	0.307795	0	3.97537e-05	0	0.00040894	0	0	0	0	0.918145	0.906379	0	0.848588	0	0	0	2.20321e-06	0	0	0.000132392	0.865068	0	0.013347	0	0.014154	0.526045	0.00482321	0	4.23188e-07	0	0.0436524	0	1.97469e-05	0.00981158	0.756881	0.000797083	0.0160805	0.0021295	0.773724	0.718957	0.0039882	0.829229	0.0816145	0.065358	0.917844	0.0159728	6.73479e-09	0.0900618	0.00639611	0.478147	0.158304	4.67897e-06	1.4003e-05	0.0435679	0.00923554	0.000745769	0.000138729	0.95	0.0187942	0.109344	0.0349937	8.52876e-13
_D:	0	199	30	"V->V_4->5"	"Seq_2"	2	35	0.354839	0	0	0.161771	0	0	0.416081	0.00759904	0	0.732409	0	0.0177729	0.895178	0.0690852	0.875614	0	0	0.752692	0	0	0.0809763	0	0	0.049579	0	0.0173894	0	0.840077	0	0.712466	0	0	4.17284e-05	0.000981158	0.0760971	7.97083e-05	0.00160805	0.00021295	0.0773725	0.95	0.906778	0.0829229	0.85675	0.0065358	0.0917844	0.00159728	2.20389e-06	0.00900618	0.000639611	0.0479471	0.880899	4.67897e-07	0.0133484	0.00435679	0.0150776	0.52612	0.00483708	0.095	0.00187985	0.0109344	0.0471517	8.52876e-14
_D:	0	199	31	"V->E_5->0"	"Seq_2"	2	32	0.289991	0	0	0.171163	0	0	0.540366	0.0822394	7.66689e-06	0.036596	0	0.465335	0.863475	0.0751285	0.873286	0	0	0.681844	0	0	0.0770084	0.000197453	0	0.00595812	0	0	0	0.881709	0	0.67485	0	0	4.17284e-06	0.161869	0.00760971	7.97083e-06	0.416241	0.00762033	0.00773725	0.827409	0.0906778	0.0260652	0.95	0.0697388	0.884793	0.000159728	2.20389e-07	0.753593	6.39611e-05	0.00479471	0.169066	4.67897e-08	0.00133484	0.0500146	0.00150776	0.0700014	0.000483708	0.849577	0.000187985	0.713559	0.00471517	8.52876e-15
_D:	0	199	32	"B->T_0->1"	"Seq_3"	2	31	0.389484	0	0.789119	0.849161	0	0	0.010131	0.76471	0.568018	6.97753e-05	2.17189e-05	0	0	0	0.000346972	0.805777	0	0.0199723	0.716964	0	0	0.00472762	0.000666792	0	0.75988	0	0.510555	0	0.193402	0.144281	9.93285e-06	0	4.17284e-07	0.18735	0.000760971	7.97083e-07	0.58199	0.0830015	0.000781391	0.119337	0.00906778	0.467942	0.95	0.0821024	0.95	1.59728e-05	2.20389e-08	0.757204	6.39611e-06	0.000479471	0.093915	0.000197458	0.000133484	0.0109596	0.000150776	0.00700014	4.83708e-05	0.95	1.87985e-05	0.746206	0.000471517	8.52876e-16
_D:	0	199	33	"T->S_1->1"	"Seq_3"	2	41	0.388841	0	0.52461	0.27983	0	0	0.881125	0	0.824772	0	0.00815238	0	0	4.8525e-07	0.42542	0	0	0.0471687	0.00210448	0	0	0.359482	0	1.12263e-05	0.893449	0.0142982	0.00385869	0.840388	0.779658	3.8672e-06	0	0	0.789119	0.867896	7.60971e-05	7.97083e-08	0.06833	0.77301	0.568096	0.0120035	0.000928497	0.0467942	0.095	0.00821024	0.095347	0.805778	2.20389e-09	0.0956927	0.716965	4.79471e-05	0.0093915	0.00474737	0.000680141	0.00109596	0.759895	0.000700014	0.51056	0.095	0.193404	0.218902	5.70846e-05	8.52876e-17
_D:	0	199	34	"S->X_1->3"	"Seq_3"	2	27	0.253634	0	0	0	0	0	0.25636	0	0.0110907	0	0	0.027738	0.219663	0	0.888197	0.711876	0.304174	0.836716	0	0.000667907	0	0.664888	0.731518	0	0	0	0	0.909792	0.510496	0.812401	0	0	0.603521	0.36662	7.60971e-06	7.97083e-09	0.887958	0.077301	0.881581	0.00120035	0.00824523	0.00467942	0.0095	0.000821509	0.434954	0.0805778	2.20389e-10	0.056738	0.0738009	4.79471e-06	0.00093915	0.359957	6.80141e-05	0.000120822	0.95	0.0143682	0.0549147	0.849888	0.798999	0.021894	5.70846e-06	8.52876e-18
