_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Hidden_act[2:0,0]<2:6,5>	%Hidden_act[2:1,0]	%Hidden_act[2:2,0]	%Hidden_act[2:3,0]	%Hidden_act[2:4,0]	%Hidden_act[2:5,0]	%Hidden_act[2:0,1]	%Hidden_act[2:1,1]	%Hidden_act[2:2,1]	%Hidden_act[2:3,1]	%Hidden_act[2:4,1]	%Hidden_act[2:5,1]	%Hidden_act[2:0,2]	%Hidden_act[2:1,2]	%Hidden_act[2:2,2]	%Hidden_act[2:3,2]	%Hidden_act[2:4,2]	%Hidden_act[2:5,2]	%Hidden_act[2:0,3]	%Hidden_act[2:1,3]	%Hidden_act[2:2,3]	%Hidden_act[2:3,3]	%Hidden_act[2:4,3]	%Hidden_act[2:5,3]	%Hidden_act[2:0,4]	%Hidden_act[2:1,4]	%Hidden_act[2:2,4]	%Hidden_act[2:3,4]	%Hidden_act[2:4,4]	%Hidden_act[2:5,4]	%Contex_act[2:0,0]<2:6,5>	%Contex_act[2:1,0]	%Contex_act[2:2,0]	%Contex_act[2:3,0]	%Contex_act[2:4,0]	%Contex_act[2:5,0]	%Contex_act[2:0,1]	%Contex_act[2:1,1]	%Contex_act[2:2,1]	%Contex_act[2:3,1]	%Contex_act[2:4,1]	%Contex_act[2:5,1]	%Contex_act[2:0,2]	%Contex_act[2:1,2]	%Contex_act[2:2,2]	%Contex_act[2:3,2]	%Contex_act[2:4,2]	%Contex_act[2:5,2]	%Contex_act[2:0,3]	%Contex_act[2:1,3]	%Contex_act[2:2,3]	%Contex_act[2:3,3]	%Contex_act[2:4,3]	%Contex_act[2:5,3]	%Contex_act[2:0,4]	%Contex_act[2:1,4]	%Contex_act[2:2,4]	%Contex_act[2:3,4]	%Contex_act[2:4,4]	%Contex_act[2:5,4]
_D:	0	199	10	"T->X_1->3"	"Seq_2"	2	38	0.287695	0	0.909082	0.840839	0	0	0.00414536	0.00206621	0	0	0	0	0.528655	0	0	0.869136	0	0.0010389	0.576508	0	1.19918e-05	0.00410148	0.00966439	0	0	0.919764	0	0.0124179	0.00691693	0	0	0	0.00873248	0.0886157	0.0364366	0.00214407	5.31879e-06	0.808997	0.795813	0.00413568	0.718356	0.595244	0.0720554	0.00954798	0.394902	0.914553	1.17942e-21	0.0100557	0.000530067	0.283173	0.000193529	0.0856268	0.337407	0.00888031	5.84583e-24	0.000918816	0.000986784	0.02117	0.95	0.0210043	0.0086169	0.536434
_D:	0	199	11	"X->X_3->2"	"Seq_2"	2	41	0.335739	0	0.784443	0	0.888894	0	0	3.13102e-05	0.630308	0.422176	0.429449	0	0	0.767318	0	0	0	0.90468	0	0	0.0141861	0.0201023	0	0.0340268	0	0	0.103709	0	0	0	0.754514	0	0.909956	0.849701	0.00364366	0.000214407	0.00414589	0.0829659	0.0795813	0.000413568	0.0718357	0.0595244	0.535861	0.000954798	0.0394902	0.95	1.17942e-22	0.00204447	0.576561	0.0283173	3.13447e-05	0.0126642	0.0434051	0.000888031	5.84583e-25	0.919856	9.86784e-05	0.0145349	0.101917	0.00210043	0.00086169	0.0536434
_D:	0	199	12	"X->V_2->4"	"Seq_2"	2	37	0.362373	0	0.642069	0	0.885882	0	0.00147971	0	0.00304724	0.0227459	0.000417198	0	0	0.851658	0	0	0	0.911462	0	0	0.0413069	0.694176	0	0.0888584	0	0	0	0	0	0	0.739076	0	0.875439	0.0849701	0.889258	2.14407e-05	0.000414589	0.0083279	0.638267	0.422217	0.436632	0.00595244	0.0535861	0.767414	0.00394902	0.095	1.17942e-23	0.904884	0.0576561	0.00283173	0.0141892	0.0213687	0.00434051	0.0341156	5.84583e-26	0.0919856	0.103719	0.00145349	0.0101917	0.000210043	0.7546	0.00536434
_D:	0	199	13	"V->P_4->3"	"Seq_2"	2	29	0.274059	0	9.53713e-07	0.000185177	0.062629	6.56042e-06	0.733343	0	0	0.710891	0.0331649	0.687266	0	0	0	0.400754	0.0277016	0.897144	0.624809	0	0.734474	0.0567218	0.851257	0	0	0.0117007	0.807462	0	0	0	0	0	0.729613	0.00849701	0.95	2.14407e-06	0.00152117	0.00083279	0.0668739	0.0649677	0.0440804	0.000595244	0.00535861	0.928399	0.000394902	0.0095	1.17942e-24	0.95	0.00576561	0.000283173	0.0427259	0.696313	0.000434051	0.09227	5.84583e-27	0.00919856	0.0103719	0.000145349	0.00101917	2.10043e-05	0.814536	0.000536434
_D:	0	199	14	"P->X_3->2"	"Seq_2"	2	35	0.252472	0	0.711802	0	0	0	0.0163909	0.561995	0.661608	0.0934549	0	0	7.35891e-07	0	0	0.58297	3.02209e-05	0	0.512803	6.93879e-06	0.825296	0	0.873168	6.28328e-08	0	0.869021	0.82998	0	0	0	0.321544	0.127485	0.0729623	0.00103488	0.157629	6.77482e-06	0.733495	8.3279e-05	0.00668739	0.717388	0.0375729	0.687326	0.000535861	0.0928399	3.94902e-05	0.401704	0.0277016	0.95	0.625386	2.83173e-05	0.738746	0.126353	0.8513	0.009227	5.84583e-28	0.0126205	0.808499	1.45349e-05	0.000101917	2.10043e-06	0.0814536	5.36434e-05
_D:	0	199	15	"X->V_2->4"	"Seq_2"	2	31	0.375215	0	0.808467	0	0.855318	0	0.0102688	5.18894e-06	0.34749	0.772551	0.00609618	0	0	0.812986	0	0	0	0.885446	0	0	0.00174742	0.565953	0	0.39336	0	0	0.00378453	0	0	0	0.818753	0	0.719098	0.000103488	0.0157629	6.77482e-07	0.0897403	0.562003	0.662277	0.165194	0.00375729	0.0687326	5.4322e-05	0.00928399	3.94902e-06	0.62314	0.00280038	0.095	0.575341	9.77053e-06	0.89917	0.0126353	0.95	0.000922763	5.84583e-29	0.870284	0.91083	1.45349e-06	1.01917e-05	2.10043e-07	0.32969	0.12749
_D:	0	199	16	"V->P_4->3"	"Seq_2"	2	28	0.260955	0	0.00046328	0.000484967	0.348776	0.000339898	0.735044	0	0	0.814648	0.000914344	0.288033	0	0	0	0.521393	0.0163131	0.883042	0.645518	0	0.706273	0.449835	0.865032	0	0	0.00360936	0.834524	0	0	0	0	0	0.880377	1.03488e-05	0.856894	6.77483e-08	0.0192429	0.0562055	0.413718	0.78907	0.00647191	0.00687326	5.4322e-06	0.813914	3.94902e-07	0.062314	0.000280038	0.894946	0.0575341	9.77053e-07	0.0916644	0.567217	0.095	0.393452	5.84583e-30	0.0870284	0.0948676	1.45349e-07	1.01917e-06	2.10043e-08	0.851722	0.012749
_D:	0	199	17	"P->X_3->2"	"Seq_2"	2	32	0.291493	0	0.652716	4.73768e-06	0	0	0.0190534	0.64909	0.605607	0.171084	0	0	0.00018703	0	0	0.660996	0.00402122	0	0.0566474	1.00454e-06	0.806279	0	0.85931	1.38351e-07	0	0.880957	0.842557	0	0	0	0.13859	0.35637	0.088501	0.000486002	0.434465	0.000339905	0.736969	0.00562055	0.0413718	0.893555	0.00156153	0.28872	5.4322e-07	0.0813914	3.94902e-08	0.527624	0.0163411	0.95	0.651272	9.77053e-08	0.715439	0.506557	0.874532	0.0393452	5.84583e-31	0.0123122	0.84401	1.45349e-08	1.01917e-07	2.10043e-09	0.0851723	0.0012749
_D:	0	199	18	"X->V_2->4"	"Seq_2"	2	33	0.26581	0	0.820384	0	0.863131	0	0.0012142	1.29294e-06	0.092795	0.768142	0.00980623	0	0	0.797779	0	0	0	0.887757	0	0	0.00622317	0.619736	0	0.266159	0	0	0.00676552	0	0	0	0.834565	0	0.661566	5.33378e-05	0.0434465	3.39905e-05	0.0927502	0.649652	0.609744	0.26044	0.000156154	0.028872	0.000187085	0.00813914	3.94902e-09	0.713759	0.00565533	0.095	0.121775	1.01431e-06	0.877823	0.0506557	0.946763	0.00393466	5.84583e-32	0.882188	0.926958	1.45349e-09	1.01917e-08	2.10043e-10	0.147107	0.356498
_D:	0	199	19	"V->P_4->3"	"Seq_2"	2	28	0.282018	0	0.000183454	0.00149746	0.271291	0.00101014	0.702043	0	0	0.808086	0.00288702	0.424296	0	0	0	0.599494	0.0447445	0.885239	0.617977	0	0.692316	0.343357	0.860913	0	0	0.00438962	0.843862	0	0	0	0	0	0.886541	5.33378e-06	0.867476	3.39905e-06	0.0104892	0.0649665	0.153769	0.794186	0.00982184	0.0028872	1.87085e-05	0.798593	3.94902e-10	0.0713759	0.000565533	0.897258	0.0121775	1.01431e-07	0.0940055	0.624801	0.0946763	0.266553	5.84583e-33	0.0882188	0.0994613	1.45349e-10	1.01917e-09	2.10043e-11	0.849275	0.0356498
_D:	0	199	20	"P->X_3->2"	"Seq_2"	2	32	0.303203	0	0.673728	2.41231e-06	0	0	0.0177815	0.618991	0.605651	0.236908	0	0	5.10818e-05	0	0	0.656147	0.00156178	0	0.117066	9.46965e-07	0.814148	0	0.862171	1.14296e-07	0	0.878219	0.84055	0	0	0	0.192124	0.312956	0.0888375	0.00149799	0.358038	0.00101048	0.703092	0.00649665	0.0153769	0.887504	0.0038692	0.424584	1.87085e-06	0.0798592	3.94902e-11	0.606632	0.0448011	0.95	0.619195	1.01431e-08	0.701717	0.405838	0.870381	0.0266553	5.84583e-34	0.0132115	0.853808	1.45349e-11	1.01917e-10	2.10043e-12	0.0849275	0.00356498
_D:	0	199	21	"X->T_2->2"	"Seq_2"	2	32	0.504132	0	0.818195	0	0.862879	0	0.00164738	1.97851e-06	0.12417	0.773873	0.00753525	0	0	0.799671	0	0	0	0.886819	0	0	0.00512354	0.623522	0	0.311358	0	0	0.00738751	0	0	0	0.831529	0	0.682611	0.000152211	0.0358038	0.000101048	0.0880906	0.61964	0.607188	0.325658	0.00038692	0.0424584	5.12688e-05	0.00798593	3.94902e-12	0.71681	0.00604189	0.095	0.178986	9.47979e-07	0.884319	0.0405838	0.949209	0.00266564	5.84583e-35	0.879541	0.925931	1.45349e-12	1.01917e-11	2.10043e-13	0.200617	0.313312
_D:	0	199	22	"T->T_2->2"	"Seq_2"	2	34	0.388592	0	0.801281	0.902161	0	0	0.688093	0.125944	0	0	0	0.0251476	0.140635	0.00498918	0	0.910937	0	0.361163	2.4487e-05	0	0.00343225	0.000906253	0.000418187	0	1.68466e-06	0.876442	0	0.0040925	0.000102588	0	0	0	0.886456	1.52211e-05	0.86646	1.01048e-05	0.0104564	0.061966	0.184889	0.806439	0.00757395	0.00424584	5.12688e-06	0.80047	3.94902e-13	0.071681	0.000604189	0.896319	0.0178986	9.47979e-08	0.0935555	0.627581	0.0949209	0.311624	5.84583e-36	0.0879541	0.0999806	1.45349e-13	1.01917e-12	2.10043e-14	0.851591	0.0313312
_D:	0	199	23	"T->V_2->4"	"Seq_2"	2	41	0.372996	0	0.890039	0.857356	0	0	0.082889	0.264259	0	0	0	0.00102433	0.000786495	0	0	0.896337	0	0.167754	0.030771	0	0.00578955	0.000542323	0.0158613	0	8.79592e-07	0.906481	0	0.00455175	0.000834012	0	0	0	0.889927	0.902163	0.086646	1.01048e-06	0.689139	0.13214	0.0184889	0.0806439	0.000757395	0.0255722	0.140635	0.0850362	3.94902e-14	0.918106	6.04189e-05	0.450795	0.00181434	9.47979e-09	0.0127878	0.0636643	0.00991027	0.0311624	1.68466e-06	0.885237	0.00999806	0.0040925	0.000102588	2.10043e-15	0.0851591	0.00313312
_D:	0	199	24	"V->P_4->3"	"Seq_2"	2	30	0	0	0.384321	0	0.600452	0.510275	0.294868	0	0	0.842635	0.458762	0.00263076	0	0	0	0.00344409	0.00670077	0.868187	0.824573	0	0.559759	0.072467	0.877246	0	0	0.0203075	0.860858	0	0	0	0	0	0.95	0.947572	0.0086646	1.01048e-07	0.151803	0.277473	0.00184889	0.00806439	7.57395e-05	0.00358155	0.01485	0.00850362	3.94902e-15	0.95	6.04189e-06	0.212833	0.0309524	9.47979e-10	0.00706833	0.00690875	0.0168524	0.00311624	1.04806e-06	0.95	0.000999806	0.004961	0.000844271	2.10043e-16	0.00851591	0.000313312
_D:	0	199	25	"P->S_3->5"	"Seq_2"	2	36	0.360077	0	0.659229	0.000167607	0	0	0.0112317	0.66292	0.690306	0.0292834	0	0	0.000204919	0	0	0.590164	0.00016085	0	0.588334	0.000856912	0.787845	0	0.881154	3.36551e-05	0	0.864065	0.786415	0	0	0	0.0986761	0.0386662	0.479321	0.0947572	0.601319	0.510275	0.310048	0.0277473	0.000184889	0.843442	0.45877	0.00298891	0.001485	0.000850362	3.94902e-16	0.0984441	0.00670137	0.88947	0.827668	9.47979e-11	0.560466	0.0731579	0.878931	0.000311624	1.04806e-07	0.115308	0.860958	0.0004961	8.44271e-05	2.10043e-17	0.000851591	3.13312e-05
_D:	0	199	26	"S->E_5->0"	"Seq_2"	2	28	0	0	0.00949488	0.864032	0.0273766	0	0	0	0.0195718	0.68254	0.848937	0	0.124766	0.00162468	0	0	0	6.27491e-06	0	0	0	0.830226	0.00309301	0.371089	0	0	0.00166957	0	0.897618	4.00193e-06	0.264438	0	0.707161	0.00964333	0.0601319	0.0510275	0.0422366	0.665695	0.690325	0.113628	0.045877	0.000298891	0.00035342	8.50362e-05	3.94902e-17	0.600008	0.000830987	0.0889471	0.671101	0.000856912	0.843891	0.00731579	0.95	6.48175e-05	1.04806e-08	0.875596	0.872511	4.961e-05	8.44271e-06	2.10043e-18	0.0987613	0.0386693
_D:	0	199	27	"B->P_0->2"	"Seq_3"	2	38	0.580189	0	0.00396576	0	0.00966646	0.29448	0	0.810496	0.829556	0	0.519969	0.226357	0	0	0.0228661	0.904775	0	0	0	0.0933054	0	0	0.23245	0	0	0	0.000293905	0.037076	0.89305	0.00195521	0	0.0623541	0.080211	0.864997	0.0333897	0.00510275	0.00422366	0.0665695	0.0886043	0.693902	0.853525	2.98891e-05	0.124802	0.00163319	3.94902e-18	0.0600008	8.30987e-05	0.00890098	0.0671101	8.56912e-05	0.0843891	0.830958	0.098093	0.371096	1.04806e-09	0.0875596	0.0889207	4.961e-06	0.897619	4.00193e-06	0.274314	0.00386693
_D:	0	199	28	"P->V_2->4"	"Seq_3"	2	33	0.482455	0	0.718338	0	0	0	0.00118537	0.792561	0.565678	0.00600862	0	0	0.00571443	0	0	0.37715	0	0	0.78501	0.00947648	0.745111	0	0.884892	0	0	0.870782	0.499492	0	0	0	0.68653	0.296942	0.0119869	0.0864997	0.0130054	0.29499	0.000422366	0.817153	0.838416	0.0693902	0.605322	0.22636	0.0124802	0.000163319	0.0228661	0.910775	8.30987e-06	0.000890098	0.00671101	0.093314	0.00843891	0.0830958	0.242259	0.0371096	1.04806e-10	0.00875596	0.00918597	0.0370765	0.95	0.00195561	0.0274314	0.0627408
_D:	0	199	29	"V->V_4->5"	"Seq_3"	2	29	0.389985	0	0.488384	5.33171e-06	0.0222862	0.0212481	0.743774	0	0	0.86493	0.0450909	0.0855614	0	0	0	0	0.0542524	0.83827	0.808173	0	0.385243	0.478078	0.862749	0	0	0.191056	0.820577	0	5.02851e-05	0	0	0	0.719537	0.00864997	0.00130054	0.029499	0.00122761	0.874276	0.64952	0.0129476	0.0605322	0.0226359	0.00696245	1.63319e-05	0.00228661	0.468227	8.30987e-07	8.90098e-05	0.785681	0.0188079	0.745955	0.00830958	0.909118	0.00371096	1.04806e-11	0.871658	0.500411	0.00370765	0.095	0.000195561	0.689273	0.303216
_D:	0	199	30	"V->E_5->0"	"Seq_3"	2	26	0	0	0.548216	0.000141774	0.0351978	0.00137121	0.0518075	0	0	0.885	0.00989755	0.471919	0	0	0	0.00332002	0.124351	0.845488	0.326124	0	0.0359913	0.580843	0.834262	0	0	0.658082	0.893884	0	0	0	0	0	0.560337	0.000870328	0.0224162	0.024198	0.743897	0.0874276	0.064952	0.866225	0.0511442	0.087825	0.000696245	1.63319e-06	0.000228661	0.0468227	0.0542525	0.838279	0.886741	0.00188079	0.459838	0.478909	0.95	0.000371096	1.04806e-12	0.278222	0.870618	0.000370765	0.00955028	1.95561e-05	0.0689273	0.0303216
_D:	0	199	31	"B->P_0->2"	"Seq_4"	2	34	0.304209	0	0.0018091	0	0.00076756	0.0692575	0	0.543685	0.84851	0	0.706002	0.725971	0	0	0.134001	0.911123	0	0	0	0.00676132	0	0	0.0829543	0.0644054	0	0	0.023649	0.167136	0.795972	0.0516005	0	0.0202674	0.60425	0.000228807	0.0374394	0.00379101	0.126197	0.00874276	0.0064952	0.95	0.015012	0.480701	6.96245e-05	1.63319e-07	2.28661e-05	0.0080023	0.129776	0.929316	0.414798	0.000188079	0.0819752	0.628733	0.929262	3.71096e-05	1.04806e-13	0.685904	0.95	3.70765e-05	0.000955028	1.95561e-06	0.00689273	0.00303216
_D:	0	199	32	"P->V_2->4"	"Seq_4"	2	33	0.409463	0	0.725844	0	0	0	0.000691899	0.756378	0.504916	0.0091442	0	0	0.000100948	0	0	0.675976	0	0	0.832135	0.0082625	0.78095	0	0.884502	0	0	0.8597	0.561378	0	0	0	0.606076	0.0816133	0.0622341	2.28807e-05	0.0045115	0.0696366	0.0126197	0.54456	0.849159	0.095	0.707503	0.774041	6.96245e-06	1.63319e-08	0.134004	0.911923	0.0129776	0.0929316	0.0414798	0.00678013	0.00819752	0.0628733	0.175881	0.0644091	1.04806e-14	0.0685904	0.118649	0.16714	0.796067	0.0516007	0.000689273	0.0205707
_D:	0	199	33	"V->V_4->5"	"Seq_4"	2	30	0.424435	0	0.380113	3.88756e-06	0.0181648	0.0139443	0.755986	0	0	0.875129	0.0545782	0.0862757	0	0	0	0	0.0470188	0.839191	0.801057	0	0.290195	0.314669	0.8455	0	0	0.180032	0.827719	0	0.000420261	0	0	0	0.732067	2.28807e-06	0.00045115	0.00696366	0.00195387	0.810834	0.589832	0.0186442	0.0707503	0.0774041	0.000101645	1.63319e-09	0.0134004	0.767168	0.00129776	0.00929316	0.836283	0.00894051	0.78177	0.00628733	0.90209	0.00644091	1.04806e-15	0.866559	0.573243	0.016714	0.0796067	0.00516007	0.606144	0.0836704
_D:	0	199	34	"V->E_5->0"	"Seq_4"	2	26	0	0	0.582707	5.7466e-05	0.0635234	0.00116074	0.036652	0	0	0.885165	0.0119067	0.402842	0	0	0	0.00160255	0.0808305	0.842649	0.503389	0	0.0276193	0.633356	0.838978	0	0	0.667513	0.893645	0	0	0	0	0	0.45332	4.11637e-06	0.0182099	0.0146406	0.756181	0.0810834	0.0589832	0.876994	0.0616532	0.0940161	1.01645e-05	1.63319e-10	0.00134004	0.0767168	0.0471486	0.84012	0.884685	0.000894051	0.368372	0.315297	0.935709	0.000644091	1.04806e-16	0.266688	0.885044	0.0016714	0.00838093	0.000516007	0.0606144	0.00836704
_D:	0	199	35	"B->T_0->1"	"Seq_5"	2	34	0.311003	0	0.00282236	0	0.000275271	0.065545	0	0.548253	0.847647	0	0.726216	0.743766	0	0	0.0682824	0.908452	0	0	0	0.00461395	0	0	0.038452	0.0880734	0	0	0.0202487	0.254454	0.796339	0.0503842	0	0.0195515	0.628039	5.78776e-05	0.0653444	0.00262481	0.11227	0.00810834	0.00589832	0.95	0.018072	0.412243	1.01645e-06	1.63319e-11	0.000134004	0.00927424	0.0855454	0.926661	0.591858	8.94051e-05	0.0644565	0.664886	0.932549	6.44091e-05	1.04806e-17	0.694182	0.95	0.00016714	0.000838093	5.16007e-05	0.00606144	0.000836704
