_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Hidden_act[2:0,0]<2:6,5>	%Hidden_act[2:1,0]	%Hidden_act[2:2,0]	%Hidden_act[2:3,0]	%Hidden_act[2:4,0]	%Hidden_act[2:5,0]	%Hidden_act[2:0,1]	%Hidden_act[2:1,1]	%Hidden_act[2:2,1]	%Hidden_act[2:3,1]	%Hidden_act[2:4,1]	%Hidden_act[2:5,1]	%Hidden_act[2:0,2]	%Hidden_act[2:1,2]	%Hidden_act[2:2,2]	%Hidden_act[2:3,2]	%Hidden_act[2:4,2]	%Hidden_act[2:5,2]	%Hidden_act[2:0,3]	%Hidden_act[2:1,3]	%Hidden_act[2:2,3]	%Hidden_act[2:3,3]	%Hidden_act[2:4,3]	%Hidden_act[2:5,3]	%Hidden_act[2:0,4]	%Hidden_act[2:1,4]	%Hidden_act[2:2,4]	%Hidden_act[2:3,4]	%Hidden_act[2:4,4]	%Hidden_act[2:5,4]	%Contex_act[2:0,0]<2:6,5>	%Contex_act[2:1,0]	%Contex_act[2:2,0]	%Contex_act[2:3,0]	%Contex_act[2:4,0]	%Contex_act[2:5,0]	%Contex_act[2:0,1]	%Contex_act[2:1,1]	%Contex_act[2:2,1]	%Contex_act[2:3,1]	%Contex_act[2:4,1]	%Contex_act[2:5,1]	%Contex_act[2:0,2]	%Contex_act[2:1,2]	%Contex_act[2:2,2]	%Contex_act[2:3,2]	%Contex_act[2:4,2]	%Contex_act[2:5,2]	%Contex_act[2:0,3]	%Contex_act[2:1,3]	%Contex_act[2:2,3]	%Contex_act[2:3,3]	%Contex_act[2:4,3]	%Contex_act[2:5,3]	%Contex_act[2:0,4]	%Contex_act[2:1,4]	%Contex_act[2:2,4]	%Contex_act[2:3,4]	%Contex_act[2:4,4]	%Contex_act[2:5,4]
_D:	0	0	10	"V->E_5->0"	"Seq_0"	1	25	1.57142	0	0	0.889231	0.865251	0	0.00674065	1.22163e-06	0	0	0	0.86705	0	0	0.0200828	0.000179131	0	0.079461	0.0269404	0	0.808483	0.00203608	0	0.169552	0.0100446	0.021488	0.868544	0.706121	0	0	0.295268	0	0.000839917	0.836789	0.839929	9.09678e-05	9.04214e-05	0.00338017	1.07988e-05	0	1.22567e-09	0.896466	3.67961e-06	0.095	0.059431	0.00201731	8.70839e-07	4.20355e-06	0.86478	0.095	0.830147	0.191608	0.0432465	0.00108611	0.0575691	0.000424722	0.852844	0.939973	0.0920206	0.0487695	0.690684	5.97271e-05
_D:	0	0	11	"B->T_0->1"	"Seq_1"	1	25	1.25668	0	0.812762	0	0.820918	0	0	0	0.875938	0	0	0	4.91017e-05	0.479557	0.874295	0.719013	0	0	0	0.857257	0	0	0	0.549853	0.726483	0	0.848082	0.0360591	0	0	0	0.308104	8.39917e-05	0.95	0.949244	9.09678e-06	0.00674969	0.000339238	1.07988e-06	0	1.22567e-10	0.95	3.67961e-07	0.0095	0.0260259	0.000380862	8.70839e-08	0.0794614	0.113418	0.0095	0.891498	0.0211969	0.00432465	0.169661	0.0158015	0.0215305	0.95	0.800118	0.00920206	0.00487695	0.364337	5.97271e-06
_D:	0	0	12	"T->S_1->1"	"Seq_1"	1	25	1.63486	0	0.000764405	0	0	0	0.471692	0	0	0	0	0.902028	0	0.866635	0	0.00101836	0	0	0.000100001	0.827689	0.410019	4.58864e-06	0.00408607	0.66076	0	0	0	0.679275	0.898469	0.69846	0.536312	0	0.81277	0.095	0.915842	9.09678e-07	0.000674969	3.39238e-05	0.875938	0	1.22567e-11	0.095	4.91385e-05	0.480507	0.876898	0.719051	8.70839e-09	0.00794614	0.0113418	0.858207	0.0891498	0.00211969	0.000432465	0.566819	0.728063	0.00215305	0.943082	0.116071	0.000920206	0.000487695	0.0364337	0.308104
_D:	0	0	13	"S->X_1->3"	"Seq_1"	1	25	0	0	0.51377	0	0	0.00208882	7.25296e-05	0.107094	0.857029	0	0.0121797	0	0	2.15441e-05	0	0	0.762837	0.81985	0	0.804251	0	0.853715	0.820858	0	0	0	0	0.0113894	0	0.0198684	0.735941	0	0.0820414	0.0095	0.0915842	9.09678e-08	0.471759	3.39238e-06	0.0875938	0	1.22567e-12	0.911528	4.91385e-06	0.914686	0.0876898	0.0729235	8.70839e-10	0.000794614	0.00123418	0.91351	0.418934	0.000216558	0.00412932	0.717442	0.0728063	0.000215305	0.0943082	0.690882	0.898561	0.698509	0.539955	0.0308104
_D:	0	0	14	"X->X_3->2"	"Seq_1"	1	25	1.60697	0	0.903571	0	0.084839	0.783258	6.15847e-05	0.178287	0.507647	0	0	0.771193	0.00435925	0.0588784	0.000157413	0	0	0	0.896485	0	0	0	0	0	0.778223	0.253872	0	0.850682	0	0	1.0744e-05	0	0.521974	0.00095	0.00915842	0.00208883	0.0472484	0.107095	0.865789	0	0.0121797	0.0911528	4.91385e-07	0.0914902	0.00876898	0.00729235	0.762837	0.819929	0.000123419	0.895602	0.0418934	0.853736	0.821271	0.0717442	0.00728063	2.15305e-05	0.00943082	0.0804776	0.0898561	0.0897193	0.789936	0.00308104
_D:	0	0	15	"X->T_2->2"	"Seq_1"	1	25	1.65429	0	0.853656	0	0.73571	0.851642	1.44335e-05	0.690416	0.025602	0	0	0.689088	0.024883	0	0.00103882	0	0	0	0.895536	0	0	0	0	0	0.0949746	0.455232	0	0.887874	0	0	0.000380094	0.295641	0.95	9.5e-05	0.0857548	0.783467	0.00478643	0.188997	0.594226	0	0.00121797	0.780308	0.00435929	0.0680275	0.00103431	0.000729235	0.0762837	0.0819929	0.896497	0.0895602	0.00418934	0.0853736	0.0821271	0.00717442	0.778951	0.253874	0.000943082	0.85873	0.00898561	0.00897193	0.0790043	0.000308104
_D:	0	0	16	"T->V_2->4"	"Seq_1"	1	25	1.66508	0	0.000231693	0	0	0	1.23633e-06	0	0	0	0	0.742084	0	0.840894	0	6.39637e-06	0	0	0.000140141	0.901245	0.53984	0	0.0119895	0.0150612	0	0	0	0.83917	0.897549	0.594858	0.809699	0	0.948656	9.5e-06	0.744286	0.929988	0.000493076	0.709315	0.0850246	0	0.000121797	0.767119	0.0253189	0.00680275	0.00114225	7.29235e-05	0.00762837	0.00819929	0.95	0.00895602	0.000418934	0.00853736	0.00821271	0.000717442	0.17287	0.48062	9.43082e-05	0.95	0.000898561	0.000897193	0.00828053	0.295672
_D:	0	0	17	"V->P_4->3"	"Seq_1"	1	25	1.81732	0	0	0.78319	0.851064	0	0.00785761	0.00216047	0	0	0	0.796562	0	0	0.00118434	0.0216375	0	0.00676065	0.822597	0	0.827337	0.607088	0	6.55679e-05	0.00623352	0.0174501	0.828739	0.82766	0	0	0.507322	0	0.0950973	9.5e-07	0.0744286	0.0929988	5.0544e-05	0.0709315	0.00850246	0	1.21797e-05	0.818796	0.00253189	0.841575	0.000114225	1.36887e-05	0.000762837	0.000819929	0.0951401	0.90214	0.539882	0.000853736	0.0128108	0.0151329	0.017287	0.048062	9.43082e-06	0.93417	0.897639	0.594948	0.810527	0.0295672
_D:	0	0	18	"P->S_3->5"	"Seq_1"	1	26	1.6706	0	0	0	0	0	0	0	0	0.426359	0.61298	0	0.611431	0.873631	0.87095	0	0	0	0.812564	0	0	0.705069	0.834817	0	0.0210008	0.0129678	1.53357e-05	0.0128379	0.196237	0.798656	0	0.203384	0.00950973	0.78319	0.858507	0.00929988	0.00786266	0.00925362	0.000850246	0	1.21797e-06	0.878442	0.000253189	0.0841575	0.00119576	0.0216388	7.62837e-05	0.00684264	0.832111	0.090214	0.881325	0.607173	0.00128108	0.00157886	0.00796222	0.0222563	0.82874	0.921077	0.0897639	0.0594948	0.588375	0.00295672
_D:	0	0	19	"S->E_5->0"	"Seq_1"	1	25	1.67464	0	0.759139	0.000683192	0	3.32658e-05	0.000365515	0.817692	0.792652	0	0.000485212	0	0	0.000120975	1.75221e-05	0	0.847522	0.838405	0	0.750365	0	0.741978	0.77432	0.00223761	0	0	0	4.80093e-07	0.000631285	0.00199433	0.275832	0	0.000950973	0.078319	0.0858507	0.000929988	0.000786266	0.000925362	8.50246e-05	0.426359	0.612981	0.0878442	0.611457	0.882047	0.871069	0.00216388	7.62837e-06	0.000684264	0.895775	0.0090214	0.0881325	0.765786	0.834945	0.000157886	0.021797	0.0151934	0.0828893	0.104946	0.205214	0.804605	0.0588375	0.20368
_D:	0	0	20	"B->P_0->2"	"Seq_2"	1	25	1.44118	0	0.877915	0	0.00937373	0	0	0	0.7762	0	0	0	0.000183299	0.743518	0.881423	0.595029	0	0	0	0.896317	0	0	0	0.245316	0.886967	0	0.885981	0.0476576	0	0.0270073	0	0	0.759234	0.00851509	0.00858507	0.000126265	0.000444142	0.817784	0.792661	0.0426359	0.0617833	0.00878442	0.0611457	0.0883257	0.0871244	0.000216388	0.847523	0.838474	0.0895775	0.751267	0.00881325	0.818557	0.857814	0.0022534	0.0021797	0.00151934	0.00828893	0.010495	0.0211526	0.0824549	0.281716	0.020368
_D:	0	0	21	"P->T_2->2"	"Seq_2"	1	26	0.364673	0	0	0	0	0	0	0	0	0.000151138	0.765749	0	0.556033	0.857058	0.863528	0	0	0	0.840633	0	1.1241e-05	0.149736	0.868879	9.54286e-05	0.6824	0.000496364	0	0.00223563	8.18717e-06	0.851431	0	0.326744	0.95	0.000851509	0.0102322	1.26265e-05	4.44142e-05	0.0817784	0.855466	0.00426359	0.00617833	0.000878442	0.00629787	0.75235	0.890136	0.595051	0.0847523	0.0838474	0.00895775	0.95	0.000881325	0.0818557	0.0857814	0.245542	0.887185	0.000151934	0.88681	0.0487071	0.00211526	0.0352528	0.0281716	0.0020368
_D:	0	0	22	"T->V_2->4"	"Seq_2"	1	25	1.64971	0	0.0103963	0	0	0	0.00014838	0	0	0	0	0.750316	0	0.891892	0.00050659	0.00938069	0.00697387	0	0.0381224	0.719815	0.796013	0.0429401	0.00846657	0.0135158	0	0	0	0.0821693	0.906987	0.63487	0.7948	0	0.095	8.51509e-05	0.00102322	1.26265e-06	4.44142e-06	0.00817784	0.0855466	0.000577497	0.766367	8.78442e-05	0.556663	0.932293	0.95	0.0595051	0.00847523	0.00838474	0.841529	0.095	9.93735e-05	0.157922	0.877457	0.0246496	0.771119	0.000511558	0.088681	0.00710634	0.000219714	0.854957	0.00281716	0.326948
_D:	0	0	23	"V->P_4->3"	"Seq_2"	1	27	1.81382	0	0	0.74456	0.850595	0	0.072451	0.000260112	0	0	0	0.857035	0	0	5.67267e-05	0.449151	0	0.248245	0.764828	0	0.846953	0.259556	0	0.00145894	0.286941	0.0933452	0.804115	0.760519	0	0	0.0966017	0	0.0198963	8.51509e-06	0.000102322	1.26265e-07	0.000148824	0.000817784	0.00855466	5.77497e-05	0.0766367	0.750325	0.0556663	0.95	0.0955066	0.0153312	0.00782139	0.000838474	0.122275	0.729315	0.796023	0.0587322	0.0962123	0.0159808	0.0771119	5.11558e-05	0.0088681	0.08288	0.907009	0.720366	0.795082	0.0326948
_D:	0	0	24	"P->X_3->2"	"Seq_2"	1	26	0	0	0	0	0	0	0	0	0	0.0962623	0.707747	0	0.598661	0.877149	0.860597	0	0	0	0.717946	0	4.32174e-08	0.641449	0.853126	0	0.0706261	0.00923552	1.83921e-06	0.00809969	0.39596	0.831004	0	0.0753365	0.00198963	0.744561	0.850605	1.26265e-08	0.0724658	0.00034189	0.000855466	5.77497e-06	0.00766367	0.932067	0.00556663	0.095	0.00960739	0.450684	0.000782139	0.248329	0.777055	0.0729315	0.926556	0.265429	0.00962123	0.00305702	0.294652	0.0933503	0.805001	0.768807	0.0907009	0.0720366	0.17611	0.00326948
_D:	0	0	25	"X->T_2->2"	"Seq_2"	1	25	1.63776	0	0.880367	0	0.18535	0.744795	0.0089575	0.84096	0.618875	0	0	0.670322	0.00165136	0.0542688	0.527717	0	0	0	0.912954	0	0	0	0	0	0.800273	0.000283407	0	0.667706	7.42586e-07	0	0.000377668	0	0.000198963	0.0744561	0.0850605	1.26265e-09	0.00724658	3.4189e-05	8.55466e-05	0.0962628	0.708514	0.0932067	0.599218	0.886649	0.861557	0.0450684	7.82139e-05	0.0248329	0.795652	0.00729315	0.0926556	0.667992	0.854088	0.000305702	0.100091	0.0185705	0.080502	0.0849803	0.40503	0.838208	0.017611	0.0756635
_D:	0	0	26	"T->V_2->4"	"Seq_2"	1	25	1.67872	0	0.00162069	0	0	0	0	0	0	0	0	0.691155	0	0.848309	0	0	7.04757e-06	0	3.25211e-05	0.906774	0.602616	6.41595e-07	0.000206997	0.197368	0	0	0	0.830628	0.882965	0.759288	0.807181	0	0.880387	0.00744561	0.193856	0.744795	0.00968216	0.840963	0.618884	0.00962628	0.0708514	0.679642	0.0615732	0.142934	0.613873	0.00450684	7.82139e-06	0.00248329	0.95	0.000729315	0.00926556	0.0667992	0.0854088	3.05702e-05	0.810282	0.00214046	0.0080502	0.676204	0.0405038	0.0838208	0.00213877	0.00756635
_D:	0	0	27	"V->P_4->3"	"Seq_2"	1	25	1.78365	0	0	0.785496	0.838273	0	0.0149244	0.00545424	9.03402e-07	0	0	0.809137	0	0	0.00218836	0.0272342	0	0.0165039	0.821626	0	0.836704	0.612883	0	3.54541e-05	0.0198961	0.0367505	0.818779	0.817394	0	0	0.551023	0	0.0896594	0.000744561	0.0193856	0.0744795	0.000968216	0.0840963	0.0618884	0.000962628	0.00708514	0.759119	0.00615732	0.862602	0.0613873	0.000450684	7.82971e-06	0.000248329	0.0950325	0.906847	0.603543	0.00668056	0.00874787	0.197371	0.0810282	0.000214046	0.00080502	0.898248	0.887016	0.76767	0.807395	0.000756635
_D:	0	0	28	"P->X_3->2"	"Seq_2"	1	27	0.344086	0	0	0	0	0	0	0	0	0.423109	0.620009	0	0.619084	0.873994	0.869954	0	0	0	0.815186	0	0	0.705128	0.834102	0	0.0222337	0.0148501	1.22313e-05	0.0132138	0.190377	0.7974	0	0.227063	0.00896594	0.78557	0.840211	0.00744795	0.0150212	0.0138639	0.00618974	9.62628e-05	0.000708514	0.885049	0.000615732	0.0862602	0.00832709	0.0272793	7.82971e-07	0.0165288	0.831129	0.0906847	0.897059	0.613551	0.000874788	0.0197725	0.027999	0.0367719	0.81886	0.907219	0.0887016	0.076767	0.631763	7.56635e-05
_D:	0	0	29	"X->V_2->4"	"Seq_2"	1	25	0	0	0.872663	0	0.200309	0.732789	0.0109904	0.846521	0.578486	0	0	0.706678	0.000650912	0.0293861	0.555443	0	0	0	0.918772	0	0	0	0	0	0.777097	0.000268527	0	0.745975	3.07636e-06	0	0.000198983	0	0.000896594	0.078557	0.0840211	0.000744795	0.00150212	0.00138639	0.000618974	0.423119	0.620079	0.0885049	0.619145	0.88262	0.870786	0.00272793	7.82971e-08	0.00165288	0.898299	0.00906847	0.0897059	0.766483	0.834189	0.00197725	0.0250336	0.0185273	0.0818982	0.103936	0.199248	0.805077	0.0631763	0.227071
_D:	0	0	30	"V->V_4->5"	"Seq_2"	1	26	1.59764	0	0	0.840267	0.769597	0	0.0036788	0.00958704	0	0	0	0.779581	0	0	0.316688	0.000371566	0	0.0256205	0.0492888	0	0.853845	0	0	0.676969	0.657137	0.000397896	0.900281	0.832306	0	0	0.0634387	0	0.872752	0.0078557	0.208711	0.732864	0.0111406	0.84666	0.578548	0.0423119	0.0620079	0.715529	0.0625654	0.117648	0.642521	0.000272793	7.82971e-09	0.000165288	0.95	0.000906847	0.00897059	0.0766483	0.0834189	0.000197725	0.779601	0.00212125	0.00818982	0.756368	0.0199278	0.0805077	0.00651661	0.0227071
_D:	0	0	31	"V->E_5->0"	"Seq_2"	1	25	1.47668	0	0	0.892678	0.806316	0	0.0127469	0.000777305	0	0	0	0.81639	0	0	0.026463	0.00215007	0	0.38108	0.00321636	0	0.837641	0.00232228	0	0.734091	0.104847	0.00160732	0.86425	0.670694	0	0	0.164929	0	0.0872752	0.841053	0.790468	0.0732864	0.00479286	0.094253	0.0578548	0.00423119	0.00620079	0.851134	0.00625654	0.0117648	0.380941	0.000398845	7.82971e-10	0.025637	0.144289	9.06847e-05	0.854742	0.00766483	0.00834189	0.676988	0.735097	0.000610022	0.9011	0.907943	0.00199278	0.00805077	0.0640904	0.00227071
_D:	0	0	32	"B->T_0->1"	"Seq_3"	1	26	0.61491	0	0.806291	0	0.728442	0	0	0	0.885372	0	0	0	1.89079e-06	0.135301	0.868263	0.659925	0	0	0	0.844329	0	0	0	0.62494	0.812303	0	0.851403	0.0365698	0	6.63577e-05	0	0.462228	0.00872752	0.95	0.885363	0.00732864	0.0132262	0.0102026	0.00578548	0.000423119	0.000620079	0.901503	0.000625654	0.00117648	0.0645571	0.00218995	7.82971e-11	0.383644	0.0176452	9.06847e-06	0.923115	0.00308876	0.000834189	0.80179	0.178357	0.00166832	0.95	0.761488	0.000199278	0.000805077	0.171338	0.000227071
_D:	0	0	33	"T->S_1->1"	"Seq_3"	1	25	1.65166	0	9.11681e-05	0	0	0	0.479422	0	0	0	0	0.896366	0	0.854554	0	0.000864104	7.36168e-07	0	6.1711e-06	0.840731	0.49092	6.02106e-06	0.000627215	0.688079	0	0	0	0.637335	0.899252	0.750438	0.668114	0	0.807163	0.095	0.816978	0.000732864	0.00132262	0.00102026	0.88595	4.23119e-05	6.20079e-05	0.0901503	6.44562e-05	0.135419	0.874719	0.660144	7.82971e-12	0.0383644	0.00176452	0.84433	0.0923115	0.000308876	8.34189e-05	0.705119	0.830139	0.000166832	0.946403	0.112719	1.99278e-05	0.000146865	0.0171338	0.46225
_D:	0	0	34	"S->X_1->3"	"Seq_3"	1	25	0	0	0.529655	0	0	0.000786291	0.000115041	0.0793554	0.857621	0	0.0188303	0	0	2.54971e-05	0	0	0.758327	0.826751	0	0.800315	0	0.85487	0.815022	0	0	0	0	0.00774592	0	0.0144398	0.749709	0	0.0808075	0.0095	0.0816978	7.32864e-05	0.479554	0.000102026	0.088595	4.23119e-06	6.20079e-06	0.905381	6.44562e-06	0.868096	0.0874719	0.0668785	7.36169e-07	0.00383644	0.000182623	0.925164	0.500152	3.69087e-05	0.000635557	0.758591	0.0830139	1.66832e-05	0.0946403	0.648607	0.899254	0.750453	0.669828	0.046225
_D:	0	0	35	"X->S_3->5"	"Seq_3"	1	26	1.61258	0	0.904697	0	0.0896197	0.787419	5.55886e-05	0.200129	0.509257	0	0	0.780282	0.00364004	0.043232	6.55127e-05	0	0	0	0.897664	0	0	0	0	0	0.773375	0.229137	0	0.848178	0	0	4.79184e-06	0	0.537736	0.00095	0.00816978	0.00079362	0.0480704	0.0793656	0.866481	4.23119e-07	0.0188309	0.0905381	6.44562e-07	0.0868351	0.00874719	0.00668785	0.758327	0.827134	1.82623e-05	0.892832	0.0500152	0.854874	0.815086	0.0758591	0.00830139	1.66832e-06	0.00946403	0.0726066	0.0899254	0.089485	0.816692	0.0046225
_D:	0	0	36	"S->E_5->0"	"Seq_3"	1	25	1.6261	0	0.707774	0	0	0.0570349	0	0.597648	0.63061	0	0.000561541	0	0	0	0	0	0.818831	0.80728	0	0.898593	0	0.627062	0.743139	0.234812	0	0	0.000599254	0.424335	9.30942e-05	0.430421	0.54495	0	0.95	9.5e-05	0.0904367	0.787498	0.00486263	0.208066	0.595905	4.23119e-08	0.00188309	0.789336	0.00364011	0.0519155	0.000940232	0.000668785	0.0758327	0.0827134	0.897666	0.0892832	0.00500152	0.0854874	0.0815086	0.00758591	0.774205	0.229137	0.000946403	0.855439	0.00899254	0.0089485	0.081674	0.00046225
