_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Hidden_act[2:0,0]<2:6,5>	%Hidden_act[2:1,0]	%Hidden_act[2:2,0]	%Hidden_act[2:3,0]	%Hidden_act[2:4,0]	%Hidden_act[2:5,0]	%Hidden_act[2:0,1]	%Hidden_act[2:1,1]	%Hidden_act[2:2,1]	%Hidden_act[2:3,1]	%Hidden_act[2:4,1]	%Hidden_act[2:5,1]	%Hidden_act[2:0,2]	%Hidden_act[2:1,2]	%Hidden_act[2:2,2]	%Hidden_act[2:3,2]	%Hidden_act[2:4,2]	%Hidden_act[2:5,2]	%Hidden_act[2:0,3]	%Hidden_act[2:1,3]	%Hidden_act[2:2,3]	%Hidden_act[2:3,3]	%Hidden_act[2:4,3]	%Hidden_act[2:5,3]	%Hidden_act[2:0,4]	%Hidden_act[2:1,4]	%Hidden_act[2:2,4]	%Hidden_act[2:3,4]	%Hidden_act[2:4,4]	%Hidden_act[2:5,4]	%Contex_act[2:0,0]<2:6,5>	%Contex_act[2:1,0]	%Contex_act[2:2,0]	%Contex_act[2:3,0]	%Contex_act[2:4,0]	%Contex_act[2:5,0]	%Contex_act[2:0,1]	%Contex_act[2:1,1]	%Contex_act[2:2,1]	%Contex_act[2:3,1]	%Contex_act[2:4,1]	%Contex_act[2:5,1]	%Contex_act[2:0,2]	%Contex_act[2:1,2]	%Contex_act[2:2,2]	%Contex_act[2:3,2]	%Contex_act[2:4,2]	%Contex_act[2:5,2]	%Contex_act[2:0,3]	%Contex_act[2:1,3]	%Contex_act[2:2,3]	%Contex_act[2:3,3]	%Contex_act[2:4,3]	%Contex_act[2:5,3]	%Contex_act[2:0,4]	%Contex_act[2:1,4]	%Contex_act[2:2,4]	%Contex_act[2:3,4]	%Contex_act[2:4,4]	%Contex_act[2:5,4]
_D:	0	0	13	"B->P_0->2"	"Seq_2"	1	25	1.66913	0	0	0	0	6.72806e-05	0	0	0	0	0.722425	0.448061	0.88443	0.879011	0	0.759848	0	0	0.0190156	0.91064	0	0	0	0.0142219	0	0.554803	0.00239759	0	0	0.888298	0	1.75495e-06	0.915114	0.000190553	0.95	2.89152e-05	0.88	8.66135e-08	1.65484e-05	0.00742061	0.000476502	0.822972	0.00903845	0.00882875	0.000780918	0.749585	0.000848207	7.39527e-08	8.42144e-08	0.00156288	2.20558e-06	0.00933921	0.941537	8.46741e-06	0.00578596	2.0803e-05	0.239892	0.000565696	0.7516	0.755362	0.00783511	0.000988161
_D:	0	0	14	"P->T_2->2"	"Seq_2"	1	26	0.332929	0	0	0	0.682082	0	0.868095	6.62305e-05	0	0	0.764565	0	0	9.88172e-07	0.831219	0.845602	0.915098	0	0	0	0	0	0.606818	0	0	0.00417327	1.85745e-06	0	0.000402352	0.363074	0.75848	0	0.0915114	1.90553e-05	0.095	7.01721e-05	0.088	8.66135e-09	1.65484e-06	0.000742061	0.722472	0.530359	0.885334	0.879894	7.80918e-05	0.834806	8.48207e-05	7.39527e-09	0.0190156	0.910796	2.20558e-07	0.000933921	0.0941537	0.0142228	0.000578596	0.554805	0.0263868	5.65696e-05	0.07516	0.95	0.000783511	0.000100571
_D:	0	0	15	"T->V_2->4"	"Seq_2"	1	26	1.58303	0	4.37388e-07	0.750178	0.842612	0.873279	0	0.88284	0.000176807	0.748935	0	0	0	5.58927e-08	0	5.05323e-07	0.276624	6.27787e-05	0.789806	0	0	0	0	0	0.0224274	0	0	0.0525004	0.00626869	0.0995112	5.28229e-05	0	0.00915114	1.90553e-06	0.691582	7.01721e-06	0.876895	6.62314e-05	1.65484e-07	7.42061e-05	0.836812	0.0530359	0.0885334	0.0879904	0.831226	0.929083	0.915107	7.39527e-10	0.00190156	0.0910796	2.20558e-08	9.33921e-05	0.616233	0.00142228	5.78596e-05	0.0596538	0.00264054	5.65696e-06	0.00791835	0.458074	0.758558	1.00571e-05
_D:	0	0	16	"V->V_4->5"	"Seq_2"	1	27	1.55209	0	0.857951	0	0.899141	0	0.658562	0	0	0.000177049	0	0.0784904	0	0	1.09283e-05	0.456643	0	2.93462e-06	0	0	0.0399404	0.00186569	0.871134	0	0	0	0.837223	0.00426752	0.550396	0.00128899	0	0	0.000915551	0.750178	0.91177	0.87328	0.0876895	0.882846	0.000176824	0.748942	0.0836812	0.00530359	0.00885334	0.00879909	0.0831226	0.0929088	0.368134	6.27788e-05	0.789997	0.00910796	2.20558e-09	9.33921e-06	0.0616233	0.000142228	0.0224331	0.00596538	0.000264054	0.052501	0.00706053	0.145319	0.0759086	1.00571e-06
_D:	0	0	17	"V->E_5->0"	"Seq_2"	1	27	0.429884	0	0.802762	0	0.892373	0.000365707	0.732748	0	0	0.0238508	0	0.738466	0	0	0	0.758989	0	0	0	0	0	0.000306568	0.867834	0	0	4.29681e-06	0.0961995	0.000306637	0.641791	0.698818	0	0	0.858042	0.0750178	0.95	0.087328	0.667331	0.0882846	1.76824e-05	0.0750713	0.00836812	0.0790208	0.000885334	0.000879909	0.00832319	0.465934	0.0368134	9.2125e-06	0.0789997	0.000910796	0.0399404	0.00186662	0.877297	1.42228e-05	0.00224331	0.000596538	0.83725	0.00951762	0.551102	0.0158208	0.00759086	1.00571e-07
_D:	0	0	18	"B->T_0->1"	"Seq_3"	1	25	1.50889	0	0	0	0	4.99238e-05	0	0	0	0	0.719044	0.345542	0.884535	0.879592	0	0.760398	0	0	0.0351241	0.908201	0	0	0	0.0155419	0	0.583914	0.00184853	0	0	0.886209	0	3.76056e-06	0.888566	0.00750178	0.95	0.0090985	0.799481	0.00882846	1.76824e-06	0.0313579	0.000836812	0.746368	8.85334e-05	8.79909e-05	0.000832319	0.805583	0.00368134	9.2125e-07	0.00789997	9.10796e-05	0.00399404	0.000493231	0.95	1.42228e-06	0.000224331	6.39506e-05	0.179925	0.0012584	0.696902	0.7004	0.000759086	1.00571e-08
_D:	0	0	19	"T->X_1->3"	"Seq_3"	1	26	1.66272	0	0.360859	0.464548	0.840781	0.848194	0	0.858075	0.0258477	0.0338251	0	0	0	0	0	1.15047e-05	0.763511	0.652311	0.851723	0	0	0	0	0	0.0770845	0	2.40449e-05	0.000472975	0.0884371	0.0643906	0.000857896	0	0.0888566	0.000750178	0.095	0.000959774	0.0799481	0.000882846	1.76824e-07	0.00313579	0.719128	0.420179	0.884544	0.879601	8.32319e-05	0.840957	0.000368134	9.2125e-08	0.0359141	0.908211	0.000399404	4.93231e-05	0.095	0.015542	2.24331e-05	0.583921	0.019841	0.00012584	0.0696902	0.95	7.59086e-05	3.76156e-06
_D:	0	0	20	"X->S_3->5"	"Seq_3"	1	25	1.60429	0	0	0	0.00211013	0	0	0	0.0187985	0.840148	6.29583e-06	0.556055	0.788678	0.886248	3.36873e-07	0	0	0.000147221	0	0	0.0129505	0.395596	0.722206	0.410452	0.834384	0	0	0	0.794961	0	0.359041	0.61919	0.369745	0.464623	0.850281	0.848289	0.00799481	0.858163	0.0258477	0.0341387	0.0719128	0.0420179	0.0884544	0.0879601	8.32319e-06	0.0841072	0.763547	0.652311	0.855315	0.0908211	3.99404e-05	4.93231e-06	0.0095	0.0015542	0.0770867	0.0583921	0.00200814	0.000485559	0.0954061	0.159391	0.000865487	3.76156e-07
_D:	0	0	21	"S->E_5->0"	"Seq_3"	1	25	1.37772	0	6.8658e-05	0	0.821276	0	0.868303	0.059511	0.785252	0.657739	0	0	0.000490979	0.789883	0	0	0.815585	0	0	0.847015	1.30009e-05	0	0	0.021595	0	1.08106e-05	0.872188	0	0	0	0.732028	0	0.0369745	0.0464623	0.0871382	0.084829	0.000799481	0.0858163	0.0213832	0.843562	0.00719757	0.560257	0.797523	0.895044	1.16919e-06	0.00841072	0.0763547	0.0653783	0.0855315	0.00908211	0.0129544	0.395596	0.723156	0.410607	0.842092	0.00583921	0.000200814	4.85559e-05	0.804502	0.0159391	0.359128	0.61919
_D:	0	0	22	"B->P_0->2"	"Seq_4"	1	25	1.68097	0	0	0	0.322927	0	0	0.0369318	0	0	0.0764754	0.77822	0.84874	0.860053	0	0.78733	0	0	0.0489621	0.908857	0	0	0.000174442	0.215044	0.00603298	0.00454039	0.0115239	0	0	0.885009	0	0	0.0037661	0.00464623	0.82999	0.00848289	0.868383	0.0680926	0.78739	0.742095	0.000719757	0.0560257	0.0802433	0.879387	1.16919e-07	0.000841072	0.823221	0.00653783	0.00855315	0.847923	0.00130845	0.0395596	0.0723156	0.0626557	0.0842092	0.000594731	0.872208	4.85559e-06	0.0804502	0.00159391	0.767941	0.061919
_D:	0	0	23	"P->T_2->2"	"Seq_4"	1	26	0.291599	0	0	0	0.776976	0	0.852648	0.0010807	0	0	0.822799	0	0	0	0.828076	0.861246	0.895952	0	0	0	0	0	0.627172	0	0	0.00421605	0.00054629	0	0.00290838	0.557207	0.541619	0	0.00037661	0.000464623	0.405926	0.00084829	0.0868383	0.043741	0.078739	0.0742095	0.0765473	0.783823	0.856764	0.947992	1.16919e-08	0.787414	0.0823221	0.000653783	0.0498174	0.95	0.000130845	0.00395596	0.007406	0.221309	0.0144539	0.00459987	0.0987447	4.85559e-07	0.00804502	0.885169	0.0767941	0.0061919
_D:	0	0	24	"T->T_2->2"	"Seq_4"	1	26	1.57619	0	1.17705e-06	0.758348	0.830371	0.885587	0	0.881484	0.000421545	0.743345	0	0	0	1.05518e-07	0	4.62898e-06	0.183788	0.000198663	0.778166	0	0	0	0	0	0.0248292	0	0	0.0410771	0.00400205	0.0823322	2.91199e-05	0	3.7661e-05	4.64623e-05	0.817568	8.4829e-05	0.861332	0.0054548	0.0078739	0.00742095	0.830454	0.0783823	0.0856764	0.0947992	0.828076	0.939987	0.904184	6.53783e-05	0.00498174	0.095	1.30845e-05	0.000395596	0.627912	0.0221309	0.00144539	0.00467604	0.0104208	4.85559e-08	0.00371288	0.645724	0.549299	0.00061919
_D:	0	0	25	"T->V_2->4"	"Seq_4"	1	26	1.6245	0	0.0729123	0.864681	0.857167	0.766882	0	0.772784	0.00259776	0.800169	0	0	0	0	0	0.0119692	0.00131736	0.552931	0.822897	0	0	0	0	0	0.818302	0	0.442958	0.194693	0.0504844	0.000353797	0	0	4.94315e-06	0.758353	0.912127	0.885596	0.0861332	0.88203	0.00120894	0.744087	0.0830454	0.00783823	0.00856764	0.00948002	0.0828076	0.0940033	0.274206	0.0002052	0.778664	0.0095	1.30845e-06	3.95596e-05	0.0627913	0.00221309	0.0249737	0.000467604	0.00104208	0.0410771	0.00437333	0.146905	0.054959	6.1919e-05
_D:	0	0	26	"V->P_4->3"	"Seq_4"	1	25	1.5706	0	0.886573	0	0.897435	0	0.670335	0	0	0.000193165	0	0.0292949	0	0	0.00111064	0.635379	0	8.95924e-07	0	0	0.0395031	2.01889e-05	0.870407	0	0	0	0.825467	6.78732e-05	0.623611	0.000687526	0	0	0.0729127	0.940516	0.94838	0.855442	0.00861332	0.860987	0.00271865	0.874578	0.00830454	0.000783823	0.000856764	0.000948002	0.00828076	0.0213695	0.028738	0.552951	0.900763	0.00095	1.30845e-07	3.95596e-06	0.00627913	0.000221309	0.820799	4.67604e-05	0.443063	0.1988	0.0509217	0.0150443	0.0054959	6.1919e-06
_D:	0	0	27	"P->S_3->5"	"Seq_4"	1	27	2.30527	0	0	0.00427185	0.730335	0	0.869661	0.0002636	0	0.0849984	0.0319746	0	0	1.01006e-06	0.805656	0.914206	0.830603	0	0	0	0	0	0.65065	0	0.00022451	0.0168572	0	0	0.000799594	0.784216	1.08129e-06	0	0.893864	0.0940516	0.95	0.0855442	0.671196	0.0860987	0.000271865	0.0876509	0.000830454	0.0293733	8.56764e-05	9.48002e-05	0.00193872	0.637516	0.0028738	0.055296	0.0900763	9.5e-05	0.0395031	2.05845e-05	0.871035	2.21309e-05	0.0820799	4.67604e-06	0.869774	0.0199479	0.628703	0.00219195	0.00054959	6.1919e-07
_D:	0	0	28	"S->E_5->0"	"Seq_4"	1	25	0	0	0	0	0.732752	0.049487	0.762681	0.617408	0.380362	0.77255	0	0	0.778402	0.822461	0.000176763	0	0.685833	0	0	0.898352	5.87856e-06	0	0	0.166914	0	0.0593363	0.774294	0	0	0	0.822415	0	0.0893864	0.013677	0.825335	0.00855442	0.936781	0.00887347	2.71865e-05	0.0937635	0.0320576	0.00293733	8.56764e-06	1.04901e-05	0.80585	0.95	0.83089	0.0055296	0.00900763	9.5e-06	0.00395031	2.05845e-06	0.737753	2.21309e-06	0.0084325	0.0168577	0.0869774	0.00199479	0.0636699	0.784436	5.60403e-05	6.1919e-08
_D:	0	0	29	"B->T_0->1"	"Seq_5"	1	26	0.938971	0	0	0	0.537125	0	0	0.00242255	0	0	0.584941	0.584678	0.816297	0.854726	0	0.825519	0	0	0.0377923	0.906687	0	0	0.000419904	0.0843888	0.00591525	0.0056663	0.549112	0	0	0.886285	0	0	0.00893864	0.0013677	0.815286	0.0503425	0.856359	0.618295	0.380364	0.781926	0.00320576	0.000293733	0.778403	0.822462	0.0807618	0.095	0.768922	0.00055296	0.000900763	0.898353	0.000400909	2.05845e-07	0.0737753	0.166914	0.00084325	0.0610221	0.782992	0.000199479	0.00636699	0.0784435	0.82242	6.1919e-09
_D:	0	0	30	"T->S_1->1"	"Seq_5"	1	25	1.70654	0	0.267304	0.625306	0.866361	0.875552	0	0.853543	0.0289055	0.46708	0	0	0	0	0	0.00386412	0.658157	0.691577	0.808888	0	0	0	0	0	0.0926229	0	0.000184474	8.43824e-07	0.14932	0.580443	0	0	0.000893864	0.00013677	0.618654	0.00503425	0.0856359	0.0642521	0.0380364	0.0781926	0.585261	0.584707	0.894137	0.936972	0.00807618	0.835019	0.0768922	5.5296e-05	0.0378824	0.95	4.00909e-05	2.05845e-08	0.00779744	0.10108	0.00599957	0.0117685	0.627412	1.99479e-05	0.000636699	0.89413	0.082242	6.1919e-10
_D:	0	0	31	"S->X_1->3"	"Seq_5"	1	25	0	0	0.00371673	0	0.831859	0	0.704287	0.00523697	0.173746	0.790885	0	0	0.0146426	0.807167	0.000144185	0	0.570355	0	0	0.726612	0.00595734	0	0	0.698709	0	0.00012553	0.918836	0	0	0	0.699828	0	0.267393	0.62532	0.928227	0.876055	0.00856359	0.859968	0.0327091	0.474899	0.0585261	0.0584707	0.0894137	0.0936972	0.000807618	0.087366	0.665847	0.691583	0.812676	0.095	4.00909e-06	2.05845e-09	0.000779744	0.010108	0.0932229	0.00117685	0.0629257	2.83861e-06	0.149384	0.669856	0.0082242	6.1919e-11
_D:	0	0	32	"X->S_3->5"	"Seq_5"	1	24	1.6667	0	0	0	0.763325	0	0	0	0.00218163	0.800044	0	0.862051	0.749328	0.776564	0	0	0.0143187	0.262356	0	0.0453258	0	0.733627	0.842831	0.256635	0.805092	0	0	0	0.813098	0	0.79687	0	0.0304561	0.062532	0.924682	0.0876055	0.705144	0.0912338	0.177017	0.838375	0.00585261	0.00584707	0.0235839	0.816537	0.000224947	0.0087366	0.636939	0.0691583	0.0812676	0.736112	0.00595775	2.05845e-10	7.79744e-05	0.69972	0.00932229	0.000243215	0.925129	2.83861e-07	0.0149384	0.0669856	0.70065	6.1919e-12
_D:	0	0	33	"S->E_5->0"	"Seq_5"	1	25	1.40509	0	0	0	0.859531	2.60801e-05	0.823537	0.0661681	0.780479	0.445687	0	0	0.000463836	0.799797	0	0	0.811232	0	0	0.842861	5.58649e-06	0	0	0.00228217	0	0.00460428	0.882082	0	0	0	0.700926	0	0.00304561	0.0062532	0.855793	0.00876055	0.0705144	0.00912338	0.0198833	0.883881	0.000585261	0.862636	0.751686	0.858218	2.24947e-05	0.00087366	0.0780127	0.269272	0.00812676	0.118937	0.000595775	0.733627	0.842839	0.326607	0.806025	2.43215e-05	0.0925129	2.83861e-08	0.814592	0.00669856	0.866935	6.1919e-13
_D:	0	0	34	"B->P_0->2"	"Seq_6"	1	25	1.67521	0	0	0	0.367447	0	0	0.0188953	0	0	0.142747	0.753472	0.849129	0.866203	0	0.784501	0	0	0.0644033	0.907631	0	0	5.94316e-05	0.221646	0.00395334	0.00664864	0.0124996	0	0	0.888002	0	0	0.000304561	0.00062532	0.945111	0.000902135	0.830588	0.0670804	0.782468	0.534075	5.85261e-05	0.0862636	0.0756324	0.885619	2.24947e-06	8.73661e-05	0.819033	0.0269272	0.000812676	0.854755	6.51639e-05	0.0733627	0.0842839	0.0349429	0.0806025	0.00460671	0.891333	2.83861e-09	0.0814592	0.000669856	0.78762	6.1919e-14
_D:	0	0	35	"P->V_2->4"	"Seq_6"	1	26	1.91911	0	0	0	0.7775	0	0.85622	0.000643675	0	0	0.816064	0	0	0	0.826981	0.864058	0.898608	0	0	0	0	0	0.618505	0	0	0.00445498	0.000350486	0	0.0026326	0.582185	0.535077	0	3.04561e-05	6.2532e-05	0.461958	9.02135e-05	0.0830588	0.0256034	0.0782468	0.0534075	0.142753	0.762098	0.856692	0.95	2.24947e-07	0.78451	0.0819033	0.00269272	0.0644846	0.95	6.51639e-06	0.00733627	0.00848782	0.22514	0.0120136	0.00710931	0.101633	2.83861e-10	0.00814592	0.888069	0.078762	6.1919e-15
_D:	0	0	36	"V->P_4->3"	"Seq_6"	1	29	1.34617	0	0.698034	0	0.88925	0.0134622	0.752511	0	0	2.34064e-05	0	0.819238	0.0564164	0.000240527	0.0492321	0.00904825	0	0	0	0	0.00730062	0.0511092	0.872128	0	0	0.110965	0.0127593	0.00170475	0.201055	0.371626	0.00209223	0	3.04561e-06	6.2532e-06	0.823695	9.02135e-06	0.864526	0.00320401	0.00782468	0.00534075	0.830339	0.0762098	0.0856692	0.095	0.826981	0.942509	0.906798	0.000269272	0.00644846	0.095	6.51639e-07	0.000733627	0.619353	0.022514	0.00120136	0.00516591	0.0105138	2.83861e-11	0.00344719	0.670992	0.542953	6.1919e-16
