_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Hidden_act[2:0,0]<2:6,5>	%Hidden_act[2:1,0]	%Hidden_act[2:2,0]	%Hidden_act[2:3,0]	%Hidden_act[2:4,0]	%Hidden_act[2:5,0]	%Hidden_act[2:0,1]	%Hidden_act[2:1,1]	%Hidden_act[2:2,1]	%Hidden_act[2:3,1]	%Hidden_act[2:4,1]	%Hidden_act[2:5,1]	%Hidden_act[2:0,2]	%Hidden_act[2:1,2]	%Hidden_act[2:2,2]	%Hidden_act[2:3,2]	%Hidden_act[2:4,2]	%Hidden_act[2:5,2]	%Hidden_act[2:0,3]	%Hidden_act[2:1,3]	%Hidden_act[2:2,3]	%Hidden_act[2:3,3]	%Hidden_act[2:4,3]	%Hidden_act[2:5,3]	%Hidden_act[2:0,4]	%Hidden_act[2:1,4]	%Hidden_act[2:2,4]	%Hidden_act[2:3,4]	%Hidden_act[2:4,4]	%Hidden_act[2:5,4]	%Contex_act[2:0,0]<2:6,5>	%Contex_act[2:1,0]	%Contex_act[2:2,0]	%Contex_act[2:3,0]	%Contex_act[2:4,0]	%Contex_act[2:5,0]	%Contex_act[2:0,1]	%Contex_act[2:1,1]	%Contex_act[2:2,1]	%Contex_act[2:3,1]	%Contex_act[2:4,1]	%Contex_act[2:5,1]	%Contex_act[2:0,2]	%Contex_act[2:1,2]	%Contex_act[2:2,2]	%Contex_act[2:3,2]	%Contex_act[2:4,2]	%Contex_act[2:5,2]	%Contex_act[2:0,3]	%Contex_act[2:1,3]	%Contex_act[2:2,3]	%Contex_act[2:3,3]	%Contex_act[2:4,3]	%Contex_act[2:5,3]	%Contex_act[2:0,4]	%Contex_act[2:1,4]	%Contex_act[2:2,4]	%Contex_act[2:3,4]	%Contex_act[2:4,4]	%Contex_act[2:5,4]
_D:	0	0	10	"P->S_3->5"	"Seq_1"	1	26	0.523356	0	0	0.163778	0	0.774413	0.0605231	0	0.761004	0.869022	0	0	0.0156343	0	0	0	0.849725	0	0	0.805532	0.00963426	0	0.000782096	0	2.97414e-07	0.804981	0.0927747	0.88703	0	0.626944	0	0	0.0528052	0.801415	0.79627	0.00884447	0.00689404	5.38005e-05	0.00766281	0.888748	0.00899593	9.15005e-06	0.012005	0	1.16506e-06	0.080811	0.00801265	0.946593	0.00286765	0.0115899	0.117389	0.000153764	0.0370327	0.00083743	0.500099	0.116329	3.30589e-05	0.0456878	0.000247602	0.00377831	0.314693	0.95
_D:	0	0	11	"S->E_5->0"	"Seq_1"	1	26	1.48886	0	6.58142e-05	0.00850937	0.652637	0	0	0	0	0.00674186	0.911011	0	0	0	0.0268233	0.443905	0.701677	0	0	0.906031	0.795414	0	0.00495568	0	0.0313227	0.893729	0	0	0.00345005	0	0	0	0.00528052	0.243919	0.079627	0.775297	0.0612126	5.38005e-06	0.76177	0.95	0.000899593	9.15005e-07	0.0168348	0	1.16506e-07	0.0080811	0.850526	0.0946593	0.000286765	0.806691	0.0213732	1.53764e-05	0.00448537	8.3743e-05	0.0500102	0.816613	0.092778	0.891599	2.47602e-05	0.627322	0.0314693	0.095
_D:	0	0	12	"B->P_0->2"	"Seq_2"	1	28	1.5954	0	0	0	0	0	0.82346	0.0435222	0.860781	0.688313	5.15889e-05	0	0	0	0	0	5.5296e-07	0	0.875995	0	0	0	0.00244027	0.881368	0	0.624814	0	0.842936	0	0.00194717	0	0.0740453	0.000593866	0.0329013	0.6606	0.0775297	0.00612125	5.38005e-07	0.076177	0.101742	0.911101	9.15005e-08	0.00168348	0	0.0268233	0.444713	0.786729	0.00946593	2.86765e-05	0.95	0.797552	1.53764e-06	0.00540422	8.3743e-06	0.0363237	0.95	0.0092778	0.0891599	0.00345253	0.0627322	0.00314693	0.0095
_D:	0	0	13	"P->T_2->2"	"Seq_2"	1	25	1.92287	0	0	0.667361	0	0.88607	0.590149	0	0.662751	0.851146	0	0	0.792437	0	0	0	0.783611	0	0	0.79006	0.0828366	0.0146583	0.00093126	0	0	0.847175	0.00458594	0.693843	0.0235026	0.38471	0	6.41067e-07	5.93866e-05	0.00329013	0.06606	0.00775297	0.824072	0.0435222	0.868399	0.698487	0.0911617	9.15005e-09	0.000168348	0	0.00268233	0.0444713	0.0786735	0.000946593	0.875998	0.095	0.0797552	1.53764e-07	0.00298069	0.881369	0.00363237	0.719814	0.00092778	0.851852	0.000345253	0.00822038	0.000314693	0.0749953
_D:	0	0	14	"T->V_2->4"	"Seq_2"	1	24	1.7173	0	0.468244	0	0.000308849	0	0	0	0	0	0.0839074	4.69779e-06	0	0	0	0.812351	0	0.719828	0.00069408	0.0394247	0.846485	0	0.342457	0	1.47482e-05	0.885731	0	0.00224976	0	8.31997e-07	0.82444	0.892365	5.93866e-06	0.66769	0.006606	0.886846	0.672556	0.00435222	0.749591	0.920994	0.00911617	9.15005e-10	0.792454	0	0.000268233	0.00444713	0.791479	9.46593e-05	0.0875998	0.79956	0.0908121	0.0146583	0.00122933	0.0881369	0.000363237	0.919157	0.00467872	0.779028	0.0235372	0.385532	3.14693e-05	0.00750017
_D:	0	0	15	"V->P_4->3"	"Seq_2"	1	26	1.59885	0	0.00491102	0.791564	0.797934	0	0	4.75546e-05	0	0.879685	0	0	0.00453324	0	0	0	0	0.874981	0.00213436	0	0.0315147	0	0	0	0.50737	0.0225912	0	0.0355993	0	0	0.238392	0.877071	0.468244	0.066769	0.000969449	0.0886846	0.0672556	0.000435222	0.0749591	0.0920994	0.084819	4.69788e-06	0.0792454	0	2.68233e-05	0.812796	0.0791479	0.719837	0.00945406	0.119381	0.855566	0.00146583	0.34258	0.00881369	5.10719e-05	0.95	0.000467872	0.0801525	0.00235372	0.038554	0.824444	0.893115
_D:	0	0	16	"P->X_3->2"	"Seq_2"	1	26	2.03555	0	0	0.156888	0	0.773774	0.0611563	0	0.760305	0.869078	0	0	0.0154993	0	0	0	0.850205	0	0	0.805557	0.0100292	0	0.000793581	0	2.7013e-07	0.805318	0.0937309	0.88716	0	0.626642	0	0	0.0517354	0.79824	0.798031	0.00886845	0.00672556	9.10769e-05	0.00749591	0.888895	0.0084819	4.69788e-07	0.0124578	0	2.68233e-06	0.0812796	0.00791479	0.946965	0.00307977	0.0119381	0.117071	0.000146583	0.034258	0.000881369	0.507376	0.117591	4.67872e-05	0.0436146	0.000235372	0.0038554	0.320836	0.95
_D:	0	0	17	"X->T_2->2"	"Seq_2"	1	25	1.95857	0	0.863253	0	0	0.0113031	0.000453329	0.841637	0	0.611149	0.649623	0.820537	0	0	7.26858e-06	0	0.457551	0	0.753217	0	0.88906	0	0	4.66742e-05	0.424353	0	0.0016251	0	0	0.0900807	0	0.843767	0.00517354	0.236712	0.0798031	0.774661	0.0618289	9.10769e-06	0.761054	0.95	0.00084819	4.69788e-08	0.016745	0	2.68233e-07	0.00812796	0.850997	0.0946965	0.000307977	0.806751	0.0217363	1.46583e-05	0.00421938	8.81369e-05	0.0507378	0.817077	0.0937356	0.891522	2.35372e-05	0.627027	0.0320836	0.095
_D:	0	0	18	"T->T_2->2"	"Seq_2"	1	26	1.68542	0	0.00306437	0.0455917	0	0	0	0	0	0.000885035	0.596708	0	0	0	0	0.653237	0	0.56148	0.000126204	0	0.745307	0	0.821321	0	0.781514	0.834328	0	0.451446	0	0.0238186	0.823054	0.865941	0.86377	0.0236712	0.00798031	0.0887692	0.00663622	0.841638	0.0761054	0.706149	0.649708	0.820537	0.0016745	0	7.29541e-06	0.000812796	0.54265	0.00946965	0.753248	0.0806751	0.891234	1.46583e-06	0.000421938	5.54878e-05	0.429427	0.0817077	0.0109987	0.0891522	2.35372e-06	0.152783	0.00320836	0.853267
_D:	0	0	19	"T->T_2->2"	"Seq_2"	1	26	1.67705	0	0.281611	0.0182386	1.02106e-06	0	0	0	0	0	0.0641581	0	0	0	0	0.836154	0	0.853047	0.120225	0	0.63486	0	0.410676	0	0.0929589	0.892833	0	0.266266	0	0.00052755	0.602206	0.844917	0.0894414	0.0479588	0.000798031	0.00887692	0.000663622	0.0841638	0.00761054	0.0714999	0.661679	0.0820537	0.00016745	0	7.29541e-07	0.653318	0.054265	0.562427	0.075451	0.00806751	0.83443	1.46583e-07	0.821363	5.54878e-06	0.824457	0.842498	0.00109987	0.460361	2.35372e-07	0.0390969	0.823375	0.95
_D:	0	0	20	"T->V_2->4"	"Seq_2"	1	25	0.989256	0	0.0317738	0.00281758	0	0	0	0	0	0	0.0460224	0	0	0	0	0.867239	0	0.847715	0.103057	0	0.287137	0	0.0715615	0	0.0977812	0.884854	0	0.0261533	0	2.61925e-05	0.760499	0.885951	0.290555	0.0230344	8.08242e-05	0.000887692	6.63622e-05	0.00841638	0.000761054	0.00714999	0.130326	0.00820537	1.6745e-05	0	7.29541e-08	0.901486	0.0054265	0.90929	0.12777	0.000806751	0.718303	1.46583e-08	0.492813	5.54879e-07	0.175405	0.95	0.000109987	0.312302	2.35372e-08	0.00443724	0.684543	0.939917
_D:	0	0	21	"V->P_4->3"	"Seq_2"	1	27	1.65421	0	0.0149816	0.687746	0.850306	0	0	1.21902e-06	0	0.884379	0	0	0.0277065	0	0	0	0	0.873958	0.00446703	0	0.310292	0	0	0	0.329235	0.271149	0	0.060198	0	0	0.0469565	0.882169	0.0608293	0.00512102	8.08242e-06	8.87692e-05	6.63622e-06	0.000841638	7.61054e-05	0.000714999	0.0590549	0.000820537	1.6745e-06	0	7.29541e-09	0.95	0.00054265	0.938644	0.115834	8.06751e-05	0.358967	1.46583e-09	0.120843	5.54879e-08	0.115322	0.95	1.09987e-05	0.0573836	2.35372e-09	0.000469917	0.828953	0.95
_D:	0	0	22	"P->X_3->2"	"Seq_2"	1	25	2.04519	0	0	0.293561	0	0.77652	0.0150413	0	0.775518	0.859427	0	0	0.0392251	0	0	0	0.859061	0	0	0.791008	0.00927003	0	0.000360679	0	3.39513e-06	0.806094	0.0657777	0.884343	0	0.654995	0	0	0.0210645	0.688258	0.850307	8.87692e-06	6.63622e-07	8.53828e-05	7.61054e-06	0.884451	0.0059055	8.20537e-05	0.0277067	0	7.29541e-10	0.095	5.4265e-05	0.95	0.0160505	8.06751e-06	0.346189	1.46583e-10	0.0120843	5.54879e-09	0.340767	0.366149	1.09987e-06	0.0659364	2.35372e-10	4.69917e-05	0.129852	0.95
_D:	0	0	23	"X->V_2->4"	"Seq_2"	1	25	1.92006	0	0.866171	0	0	0.0139462	0.000442445	0.842719	0	0.560191	0.661258	0.823866	0	0	7.06423e-06	0	0.420486	0	0.745093	0	0.887479	0	0	1.89846e-05	0.313961	0	0.00191547	0	0	0.0943212	0	0.845337	0.00210645	0.362387	0.0850307	0.776521	0.0150414	8.53828e-06	0.775519	0.947872	0.000590549	8.20537e-06	0.0419957	0	7.29541e-11	0.0095	0.859067	0.095	0.00160505	0.791009	0.0438889	1.46583e-11	0.00156911	5.54879e-10	0.0340801	0.842709	0.0657778	0.890937	2.35372e-11	0.655	0.0129852	0.095
_D:	0	0	24	"V->V_4->5"	"Seq_2"	1	25	0	0	0.000143955	0.820656	0.749531	0	0	0.00233424	0	0.91655	0	0	4.30866e-06	6.06241e-06	0	0	0	0.698408	0	0	0.640842	0.00215908	5.04768e-06	0	0.801947	0.000365554	0	0.35978	0	0.000155842	0.213572	0.843681	0.866382	0.0362387	0.00850307	0.0915984	0.00194658	0.84272	0.0775519	0.654979	0.661317	0.823867	0.00419957	0	7.06424e-06	0.00095	0.506393	0.0095	0.745254	0.0791009	0.891867	1.46583e-12	0.000156911	1.89846e-05	0.317369	0.0842709	0.00849325	0.0890937	2.35372e-12	0.159821	0.00129852	0.854837
_D:	0	0	25	"V->E_5->0"	"Seq_2"	1	26	1.65133	0	0.594555	0.350307	0.77665	0	0	0.0764687	0	0.872785	0	0	6.87906e-07	0	0	0	0	0.866602	0.0105115	0	0.739859	0	0	0	0.0546315	0.0161579	0	0.751368	0	0	0.000337128	0.865536	0.0867821	0.824279	0.750381	0.00915984	0.000194658	0.0866062	0.00775519	0.95	0.0661317	0.0823867	0.000424266	6.06241e-06	7.06424e-07	9.5e-05	0.0506393	0.699358	0.0745253	0.00791009	0.730029	0.00215908	2.07387e-05	1.89846e-06	0.833684	0.00879264	0.000849325	0.368689	2.35372e-13	0.016138	0.213702	0.929164
_D:	0	0	26	"B->T_0->1"	"Seq_3"	1	26	1.48975	0	0	0	0	0	0.824175	0.102054	0.834351	0.694649	0.137125	0	0	0	0	0	0.00356146	0.516308	0.897003	0	0	0	0.00842576	0.811358	0	0.767627	0	0.882229	0	0	0	0.0342398	0.603233	0.432735	0.851688	0.000915984	1.94658e-05	0.0851293	0.000775519	0.95	0.00661317	0.00823867	4.31145e-05	6.06241e-07	7.06424e-08	9.5e-06	0.00506393	0.936538	0.017964	0.000791009	0.812862	0.000215908	2.07388e-06	1.89846e-07	0.138	0.0170371	8.49325e-05	0.788237	2.35372e-14	0.0016138	0.0217074	0.95
_D:	0	0	27	"T->S_1->1"	"Seq_3"	1	25	1.69167	0	0.0511674	1.01003e-05	0.00205463	0	0	0	0	0	0.674046	0	0	0	0	0.795041	0	0.661777	0.000232327	0	0.818485	0	0.613584	0	0.0268187	0.885355	0	0.000732455	0	0	0.665746	0.909593	0.0603233	0.0432735	0.0851688	9.15984e-05	0.824177	0.110566	0.834429	0.789649	0.137787	0.000823867	4.31145e-06	6.06241e-08	7.06424e-09	9.5e-07	0.00406785	0.609962	0.898799	7.91009e-05	0.0812862	2.15908e-05	0.00842597	0.811358	0.0138	0.76933	8.49325e-06	0.95	2.35372e-15	0.00016138	0.00217074	0.12924
_D:	0	0	28	"S->S_1->1"	"Seq_3"	1	27	1.47582	0	0	0.80579	0.212332	0	0	0	0	0.592477	0.885288	0	0	0	0.0292308	0.797324	0.799532	0	0	0.836325	0.00197907	0	0.00814704	0	0.666429	0.891488	0	0	0.0147201	0	0	0	0.0571998	0.00433745	0.0105715	9.15984e-06	0.0824177	0.0110566	0.0834429	0.0789649	0.687824	8.23867e-05	4.31145e-07	6.06241e-09	7.06424e-10	0.795041	0.000406785	0.722773	0.0901123	7.91009e-06	0.826614	2.15908e-06	0.614426	0.0811358	0.0281987	0.95	8.49325e-07	0.0957325	2.35372e-16	1.6138e-05	0.665963	0.922517
_D:	0	0	29	"S->X_1->3"	"Seq_3"	1	28	1.30901	0	0.00271397	0.258617	0.676681	0	0	0	0	0.474738	0.889135	1.47615e-06	0	0	0.00058744	0.784522	0.0732995	0	0	0.915312	0.375629	0	0.0975717	0	0.144893	0.864028	0.00490335	0	0.0165107	0.000863987	0	0	0.00571998	0.806224	0.213389	9.15984e-07	0.00824177	0.00110566	0.00834429	0.600374	0.95	8.23867e-06	4.31145e-08	6.06241e-10	0.0292308	0.876828	0.799573	0.0722773	0.00901123	0.836326	0.0846405	2.15908e-07	0.0695897	0.00811358	0.669249	0.95	8.49325e-08	0.00957325	0.0147201	1.6138e-06	0.0665963	0.0922517
_D:	0	0	30	"X->S_3->5"	"Seq_3"	1	26	1.66622	0	0.835217	0	0	0	0.00518864	0.864721	0	0.747168	0.00153849	0.883486	0	0	0	1.25806e-05	0.00455386	0	0.804105	0	0.782044	0	0	0.000222097	0.748175	0	0.410325	0	0	0.681754	0	0.853248	0.00328597	0.33924	0.698019	9.15984e-08	0.000824177	0.000110566	0.000834429	0.534775	0.95	2.30001e-06	4.31145e-09	6.06241e-11	0.00351052	0.872204	0.153257	0.00722773	0.000901123	0.95	0.384093	2.15908e-08	0.104531	0.000811358	0.211818	0.95	0.00490336	0.000957325	0.0179828	0.000864148	0.00665963	0.00922517
_D:	0	0	31	"S->E_5->0"	"Seq_3"	1	26	1.72165	0	0	0.747957	0.013525	0	0	0	0	0.656338	0.891389	0	0	0	0.010995	0.0681848	0.652879	0	0	0.847346	0.619367	0	0.727582	0	0.835914	0.88777	0.00199421	0	0.000514309	0.0144537	0	0	0.835545	0.033924	0.0698019	9.15984e-09	0.00527106	0.864732	8.34429e-05	0.800645	0.0965385	0.883486	4.31145e-10	6.06241e-12	0.000351052	0.087233	0.0198795	0.000722773	0.804195	0.095	0.820453	2.15909e-09	0.0104531	0.000303233	0.769357	0.095	0.410816	9.57325e-05	0.00179828	0.68184	0.000665963	0.85417
_D:	0	0	32	"B->P_0->2"	"Seq_4"	1	27	1.38093	0	0	0	8.64783e-06	0	0.875615	0.00327627	0.836038	0.627324	0.0174586	0	0	0	0	0	0	0.0618005	0.801122	0.000121913	0	0	0.000661455	0.83757	0	0.725409	0	0.892898	0	0.00600734	0	0.0557152	0.0835545	0.75135	0.0205052	9.15984e-10	0.000527106	0.0864732	8.34429e-06	0.736403	0.901043	0.0883486	4.31145e-11	6.06241e-13	0.0110301	0.0769081	0.654867	7.22773e-05	0.0804195	0.856846	0.701413	2.15909e-10	0.728627	3.03233e-05	0.912849	0.89727	0.0430758	9.57325e-06	0.000694137	0.0826377	6.65963e-05	0.085417
_D:	0	0	33	"P->V_2->4"	"Seq_4"	1	25	0.503032	0	0	0.661358	0	0.884458	0.602089	0	0.682681	0.846316	0	0	0.778692	0	0	0	0.794637	0	0	0.793899	0.0932473	0.0153579	0.000623102	0	0	0.849682	0.00287014	0.713802	0.0247511	0.375828	0	3.62114e-07	0.00835545	0.075135	0.00205917	9.15984e-11	0.875667	0.0119236	0.836039	0.700964	0.107563	0.00883486	4.31145e-12	6.06241e-14	0.00110301	0.00769081	0.0654867	0.0618078	0.809164	0.0858065	0.0701413	2.15909e-11	0.0735242	0.837574	0.0912849	0.815136	0.00430758	0.892899	6.94137e-05	0.0142711	6.65963e-06	0.064257
_D:	0	0	34	"V->P_4->3"	"Seq_4"	1	25	0.535432	0	0.497889	0.0496182	0.871008	0	0	2.72667e-05	0	0.746351	0	0	0.0366378	0	1.33093e-05	0	0	0.817223	4.53972e-06	0.000118407	0.844244	4.10749e-06	0	0	0.000455435	0.430655	0	0.00884369	0	0	0.565539	0.891113	0.000835545	0.668872	0.000205917	0.884458	0.689656	0.00119236	0.766285	0.916412	0.0107563	0.000883486	0.778692	6.06241e-15	0.000110301	0.000769081	0.801185	0.00618078	0.0809164	0.80248	0.100261	0.0153579	0.00797552	0.0837574	0.00912849	0.931196	0.00330089	0.803092	0.024758	0.377255	6.65963e-07	0.00642606
_D:	0	0	35	"P->S_3->5"	"Seq_4"	1	25	0.522496	0	0	0.683957	0	0.796549	0.0010792	0	0.787912	0.880681	0	0	0.0535095	0	0	0	0.889001	0	0	0.566093	0.000848583	0	0.00622586	0	0.000466739	0.760667	0.0597782	0.856068	9.41278e-06	0.541679	0	0	0.497972	0.116505	0.871028	0.0884458	0.0689656	0.000146503	0.0766285	0.837992	0.00107563	8.83486e-05	0.114507	6.06241e-16	2.43393e-05	7.69081e-05	0.0801185	0.817841	0.00809618	0.0803664	0.85427	0.00153989	0.000797552	0.00837574	0.00136828	0.523775	0.000330089	0.0891529	0.0024758	0.0377255	0.565539	0.891756
_D:	0	0	36	"S->E_5->0"	"Seq_4"	1	27	1.472	0	0.000835081	0.00175213	0.702766	0	0	0	0	0.00192062	0.91537	0	0	0	0.0186318	0.517047	0.628341	0	0	0.909779	0.761912	0	0.00230021	0	0.00177871	0.894672	0	0	0.0245584	0	0	0	0.0497972	0.695608	0.0871028	0.805394	0.00797576	1.46503e-05	0.795575	0.95	0.000107563	8.83486e-06	0.0649602	6.06241e-17	2.43393e-06	7.69081e-06	0.897013	0.0817842	0.000809618	0.574129	0.0862756	0.000153989	0.00630562	0.000837574	0.000603568	0.813044	0.0598112	0.864984	0.000256993	0.545451	0.0565539	0.0891756
