_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Hidden_act[2:0,0]<2:6,5>	%Hidden_act[2:1,0]	%Hidden_act[2:2,0]	%Hidden_act[2:3,0]	%Hidden_act[2:4,0]	%Hidden_act[2:5,0]	%Hidden_act[2:0,1]	%Hidden_act[2:1,1]	%Hidden_act[2:2,1]	%Hidden_act[2:3,1]	%Hidden_act[2:4,1]	%Hidden_act[2:5,1]	%Hidden_act[2:0,2]	%Hidden_act[2:1,2]	%Hidden_act[2:2,2]	%Hidden_act[2:3,2]	%Hidden_act[2:4,2]	%Hidden_act[2:5,2]	%Hidden_act[2:0,3]	%Hidden_act[2:1,3]	%Hidden_act[2:2,3]	%Hidden_act[2:3,3]	%Hidden_act[2:4,3]	%Hidden_act[2:5,3]	%Hidden_act[2:0,4]	%Hidden_act[2:1,4]	%Hidden_act[2:2,4]	%Hidden_act[2:3,4]	%Hidden_act[2:4,4]	%Hidden_act[2:5,4]	%Contex_act[2:0,0]<2:6,5>	%Contex_act[2:1,0]	%Contex_act[2:2,0]	%Contex_act[2:3,0]	%Contex_act[2:4,0]	%Contex_act[2:5,0]	%Contex_act[2:0,1]	%Contex_act[2:1,1]	%Contex_act[2:2,1]	%Contex_act[2:3,1]	%Contex_act[2:4,1]	%Contex_act[2:5,1]	%Contex_act[2:0,2]	%Contex_act[2:1,2]	%Contex_act[2:2,2]	%Contex_act[2:3,2]	%Contex_act[2:4,2]	%Contex_act[2:5,2]	%Contex_act[2:0,3]	%Contex_act[2:1,3]	%Contex_act[2:2,3]	%Contex_act[2:3,3]	%Contex_act[2:4,3]	%Contex_act[2:5,3]	%Contex_act[2:0,4]	%Contex_act[2:1,4]	%Contex_act[2:2,4]	%Contex_act[2:3,4]	%Contex_act[2:4,4]	%Contex_act[2:5,4]
_D:	0	0	10	"S->S_1->1"	"Seq_1"	1	25	1.53445	0	0	0.903437	0.84378	0.750875	0	8.73667e-07	0	0.668444	0	6.22879e-06	0	0	0.00100492	0	0.718244	0	0.912318	0.680809	0.0196787	0.00599647	0	0	0	0	0.499206	0	0	0	0.00011755	0	3.51605e-06	0.95	0.935935	0.835443	8.10418e-11	9.79951e-06	5.67854e-06	0.74333	1.31432e-09	9.9558e-06	7.76492e-06	7.52078e-05	0.00116646	6.53692e-07	0.798826	1.05686e-06	0.95	0.757753	0.0210641	0.00650306	7.83742e-06	1.01361e-06	8.5237e-05	7.54622e-07	0.553905	4.39634e-06	2.82057e-07	8.07014e-05	0.000144141	8.38384e-09
_D:	0	0	11	"S->S_1->1"	"Seq_1"	1	25	1.53454	0	0	0.903433	0.84385	0.750791	0	8.69491e-07	0	0.668232	0	6.1555e-06	0	0	0.00100463	0	0.718477	0	0.912321	0.680858	0.0197486	0.00596607	0	0	0	0	0.499748	0	0	0	0.000116813	0	3.51605e-07	0.95	0.937373	0.834419	8.10418e-12	1.85362e-06	5.67854e-07	0.742777	1.31432e-10	7.22437e-06	7.76492e-07	7.52078e-06	0.00112157	6.53692e-08	0.798127	1.05686e-07	0.95	0.756584	0.0217851	0.00664678	7.83742e-07	1.01361e-07	8.5237e-06	7.54622e-08	0.554597	4.39634e-07	2.82057e-08	8.07014e-06	0.000131964	8.38384e-10
_D:	0	0	12	"S->S_1->1"	"Seq_1"	1	25	1.53454	0	0	0.903438	0.843865	0.750766	0	8.75675e-07	0	0.668258	0	6.15937e-06	0	0	0.00100291	0	0.718537	0	0.912328	0.680807	0.0197304	0.00594906	0	0	0	0	0.499748	0	0	0	0.000116519	0	3.51605e-08	0.95	0.937587	0.834233	8.10418e-13	1.05485e-06	5.67854e-08	0.74251	1.31432e-11	6.87794e-06	7.76492e-08	7.52078e-07	0.00111679	6.53692e-09	0.798289	1.05686e-08	0.95	0.756517	0.0219271	0.00663075	7.83742e-08	1.01361e-08	8.5237e-07	7.54622e-09	0.555208	4.39634e-08	2.82057e-09	8.07014e-07	0.00013001	8.38384e-11
_D:	0	0	13	"S->X_1->3"	"Seq_1"	1	25	1.53454	0	0	0.903439	0.84387	0.750763	0	8.76176e-07	0	0.668259	0	6.1594e-06	0	0	0.00100272	0	0.718536	0	0.912329	0.680793	0.0197296	0.00594741	0	0	0	0	0.499738	0	0	0	0.000116488	0	3.51605e-09	0.95	0.937624	0.834189	8.10418e-14	9.8116e-07	5.67854e-09	0.742509	1.31432e-12	6.84717e-06	7.76492e-09	7.52078e-08	0.00111459	6.53692e-10	0.798366	1.05686e-09	0.95	0.756459	0.0219232	0.00661213	7.83742e-09	1.01361e-09	8.5237e-08	7.54622e-10	0.555269	4.39634e-09	2.82057e-10	8.07014e-08	0.00012952	8.38384e-12
_D:	0	0	14	"X->X_3->2"	"Seq_1"	1	29	1.47622	0	0	0.000191329	0	0.820399	0	0	0	0	0.647301	0.928152	0.224626	0	0	7.26186e-05	0.00442442	0.797138	0	0.699459	0.903514	0	0	0	0	0	0.586228	0	0	0	0	0	3.51605e-10	0.95	0.937632	0.834182	8.10418e-15	9.74292e-07	5.67854e-10	0.74251	1.31432e-13	6.84412e-06	7.76492e-10	7.52078e-09	0.00111418	6.53692e-11	0.798372	1.05686e-10	0.95	0.756438	0.021922	0.00660862	7.83742e-10	1.01361e-10	8.5237e-09	7.54622e-11	0.555264	4.39634e-10	2.82057e-11	8.07014e-09	0.00012944	8.38384e-13
_D:	0	0	15	"X->V_2->4"	"Seq_1"	1	26	1.58356	0	0	0	0	0.652599	0	0	0	0	0.0986842	0.939416	0.000566804	0	0	0.0968933	0.00226094	0.845155	0	0.677478	0.906606	0	8.10632e-07	0	0	0	0.761772	0	0	0	0	0	3.51605e-11	0.0951913	0.0937632	0.903817	8.10418e-16	9.74292e-08	5.67854e-11	0.074251	0.647301	0.928152	0.224626	7.52078e-10	0.000111418	7.26186e-05	0.0842616	0.797138	0.095	0.775103	0.905706	0.000660862	7.83742e-11	1.01361e-11	8.5237e-10	7.54622e-12	0.641754	4.39634e-11	2.82057e-12	8.07014e-10	1.2944e-05	8.38384e-14
_D:	0	0	16	"V->P_4->3"	"Seq_1"	1	25	0.52386	0	0.524756	0.0908578	0.657329	0	0	0.00871738	0.0260924	9.56271e-07	0	0.891285	0	0.84504	0	0.0142597	0	0	0	0.000207232	0	0	0	0.818914	0.848244	0.724183	0	0.826671	0	0.00242319	0.825477	0	3.51605e-12	0.00951913	0.00937632	0.74298	8.10418e-17	9.74292e-09	5.67854e-12	0.0074251	0.163414	0.95	0.0230294	7.52078e-11	1.11418e-05	0.0969006	0.0106871	0.924868	0.0095	0.754988	0.95	6.60862e-05	8.1064e-07	1.01361e-12	8.5237e-11	7.54622e-13	0.825948	4.39634e-12	2.82057e-13	8.07014e-11	1.2944e-06	8.38384e-15
_D:	0	0	17	"P->S_3->5"	"Seq_1"	1	25	1.65035	0	0	0.0130074	1.33145e-05	0.746892	0.381103	0.809346	9.19568e-07	0	0	0.00129799	0	0.0157102	0.000250265	0.00445267	0.812523	0.719568	0	0	0	0	0	0.805391	0	0	0.000169185	0.854629	0	0	0	0.85943	0.524756	0.0918097	0.658267	0.074298	8.10418e-18	0.00871738	0.0260924	0.000743466	0.0163414	0.95	0.00230294	0.84504	1.11418e-06	0.0239498	0.00106871	0.0924868	0.00095	0.075706	0.095	6.60862e-06	8.1064e-08	0.818914	0.848244	0.724183	0.0825948	0.826671	2.82057e-14	0.00242319	0.825477	8.38384e-16
_D:	0	0	18	"S->E_5->0"	"Seq_1"	1	26	1.60209	0	0	0.880623	0.865297	0.836959	0	0	0.0104171	0.0830385	0	1.89072e-06	0	0	0.609466	0	0.693906	0	0.849371	0.506862	0.361556	0.0190136	0.000155224	0	0	0	0.778846	0	0	0	0.0086033	0	0.0524756	0.0221884	0.06584	0.754322	0.381103	0.810217	0.00261016	7.43467e-05	0.00163414	0.096298	0.000230294	0.100214	0.000250377	0.00684765	0.81263	0.728817	9.5e-05	0.0075706	0.0095	6.60862e-07	8.1064e-09	0.887282	0.0848244	0.0724183	0.00842866	0.937296	2.82057e-15	0.000242319	0.0825477	0.85943
_D:	0	0	19	"B->T_0->1"	"Seq_2"	1	25	0	0	0	0	0	0	0	0.927772	0	0.879585	0.000132417	0.487865	0.792689	0	0.52998	0	0.780789	0	0.490631	0	0.707094	0	0.721049	0	0.00192606	0	0.0586246	0.0360285	0	0	0.792008	0	0.00524756	0.882842	0.871881	0.912391	0.0381103	0.0810217	0.0106781	0.083046	0.000163414	0.00963169	2.30294e-05	0.0100214	0.609491	0.000684765	0.775169	0.0728817	0.849381	0.507619	0.362506	0.0190136	0.000155225	0.0887282	0.00848244	0.00724183	0.779689	0.0937296	2.82057e-16	2.42319e-05	0.0168581	0.085943
_D:	0	0	20	"T->X_1->3"	"Seq_2"	1	26	1.32356	0	0.0703863	0.775464	0	0.82229	0	0	0.0668771	0	0	0	0	0.595363	0.211515	0	0.0392074	0.122244	0.908395	0.0633813	0.878517	0	0	0.000693206	0.857406	0	0.110939	0	0.0687962	0.765577	0	0	0.000524756	0.0882842	0.0871881	0.0912391	0.00381103	0.935875	0.00106781	0.887889	0.000148758	0.488828	0.792691	0.00100214	0.59093	6.84765e-05	0.858306	0.00728817	0.575569	0.0507619	0.743344	0.00190136	0.721065	0.00887282	0.00277431	0.000724183	0.136594	0.0454015	2.82057e-17	2.42319e-06	0.793693	0.0085943
_D:	0	0	21	"X->X_3->2"	"Seq_2"	1	26	1.57063	0	0	0	0	0.764918	0	0	0	0	0.00880511	0.891793	0.0764979	0	0	0.0988557	0.256981	0.886398	0	0.865705	0.908184	0	0	0	0	0	0.182467	0	0	0	0	0	0.0704388	0.784292	0.00871881	0.831414	0.000381103	0.0935875	0.0669839	0.0887889	1.48758e-05	0.0488828	0.0792691	0.595463	0.270608	6.84765e-06	0.125038	0.122973	0.95	0.0684575	0.95	0.000190136	0.0721065	0.00158049	0.857683	7.24183e-05	0.124599	0.00454015	0.0687962	0.765577	0.0793694	0.00085943
_D:	0	0	22	"X->V_2->4"	"Seq_2"	1	27	1.34975	0	0	0	0	0.774752	0	0	0	0	0.560946	0.93603	0.0207019	0	0	0.0097008	0.000118959	0.879534	0	0.651746	0.90029	0	0	0	0	0	0.626378	0	0	0	0	0	0.00704388	0.0784292	0.000871881	0.848059	3.81103e-05	0.00935875	0.00669839	0.0088789	0.0088066	0.896681	0.0844249	0.0595463	0.0270608	0.0988564	0.269484	0.898695	0.095	0.872551	0.95	1.90136e-05	0.00721065	0.000158049	0.0857683	7.24183e-06	0.194927	0.000454015	0.00687962	0.0765577	0.00793693	8.5943e-05
_D:	0	0	23	"V->V_4->5"	"Seq_2"	1	25	2.06966	0	0.505081	0.0777952	0.476005	0	0	0.0154534	0.0127665	1.11273e-06	0	0.893748	0	0.856969	0	0.0493602	0	0	0	0.000243739	0	0	0	0.822557	0.836263	0.673589	0	0.821876	0	0.00730928	0.824291	0	0.000704388	0.00784292	8.71881e-05	0.859558	3.81103e-06	0.000935875	0.000669839	0.00088789	0.561826	0.95	0.0291444	0.00595463	0.00270608	0.0195864	0.0270674	0.95	0.0095	0.739001	0.95	1.90136e-06	0.000721065	1.58049e-05	0.00857683	7.24183e-07	0.64587	4.54015e-05	0.000687962	0.00765577	0.000793694	8.5943e-06
_D:	0	0	24	"V->E_5->0"	"Seq_2"	1	25	2.13575	0	0.000297116	0.0865612	0.862129	0	0	0	0.0270102	0	0	0.497466	0	0.899734	0	0.412753	0	0	0	0	1.38231e-05	0	0	0.90756	0.681893	0.783547	0	0.845016	0	0	0.487041	0	0.505151	0.0785795	0.476014	0.0859558	3.81103e-07	0.015547	0.0128335	8.99017e-05	0.0561826	0.95	0.00291444	0.857564	0.000270608	0.0513188	0.00270674	0.095	0.00095	0.0741438	0.095	1.90136e-07	7.21065e-05	0.822559	0.837121	0.673589	0.064587	0.82188	6.87962e-05	0.00807485	0.82437	8.5943e-07
_D:	0	0	25	"B->T_0->1"	"Seq_3"	1	25	0	0	0	0	0	0	0	0.859039	0	0.316169	0.0002446	1.02784e-06	0.752383	0	0.866163	0.00916203	0.791706	0	0	0	0.841368	0	0.823532	0.000135499	0	0	0.677187	0.559642	0	0	0.826572	0	0.0508122	0.0944191	0.90973	0.00859558	3.81103e-08	0.0015547	0.0282935	8.99017e-06	0.00561826	0.592466	0.000291444	0.95	2.70608e-05	0.417884	0.000270674	0.0095	9.5e-05	0.00741438	0.00951382	1.90136e-08	7.21065e-06	0.95	0.765605	0.850906	0.0064587	0.927204	6.87962e-06	0.000807485	0.569478	8.5943e-08
_D:	0	0	26	"T->X_1->3"	"Seq_3"	1	26	1.3425	0	0.0251408	0.828203	0	0.798416	0	0	0.0123582	0	0	0	0	0.765586	0.0272264	0	0.549661	0.00396482	0.90722	0.0365537	0.853262	0	0	0.00231663	0.834403	0	0.0601849	0	0.000119397	0.807045	0	0	0.00508122	0.00944191	0.090973	0.000859558	3.81103e-09	0.859195	0.00282935	0.31617	0.000806427	0.0592476	0.752412	0.095	0.866166	0.0509505	0.791733	0.00095	9.5e-06	0.000741438	0.84232	1.90136e-09	0.823533	0.0951355	0.0765605	0.0850906	0.677833	0.652362	6.87962e-07	8.07485e-05	0.88352	8.5943e-09
_D:	0	0	27	"X->X_3->2"	"Seq_3"	1	26	1.55979	0	0	0	0	0.801873	1.76399e-05	0	0	0	0.0123383	0.888717	0.0197865	0	0	0.0691474	0.0433715	0.89459	0	0.858872	0.904151	0	0	0	0	0	0.142737	0	0	0	0	0	0.0256489	0.829147	0.0090973	0.798502	3.81103e-10	0.0859195	0.0126412	0.031617	8.06427e-05	0.00592476	0.0752412	0.775086	0.113843	0.00509505	0.628834	0.00405982	0.907221	0.0366279	0.937494	1.90136e-10	0.0823533	0.0118302	0.842059	0.00850906	0.127968	0.0652362	0.000119466	0.807053	0.088352	8.5943e-10
_D:	0	0	28	"X->V_2->4"	"Seq_3"	1	27	1.40118	0	0	0	0	0.764164	0	0	0	0	0.519393	0.935323	0.0349414	0	0	0.0209466	0.000244185	0.87777	0	0.686976	0.901364	0	0	0	0	0	0.648063	0	0	0	0	0	0.00256489	0.0829147	0.00090973	0.881723	1.764e-05	0.00859195	0.00126412	0.0031617	0.0123464	0.889309	0.0273107	0.0775086	0.0113843	0.0696569	0.106255	0.894996	0.0907221	0.862535	0.95	1.90136e-11	0.00823533	0.00118302	0.0842059	0.000850906	0.155534	0.00652362	1.19466e-05	0.0807053	0.0088352	8.5943e-11
_D:	0	0	29	"V->P_4->3"	"Seq_3"	1	25	0.478071	0	0.510463	0.0835296	0.48969	0	0	0.0157686	0.0141793	1.04463e-06	0	0.89415	0	0.855568	0	0.0464829	0	0	0	0.000194092	0	0	0	0.822501	0.835998	0.681978	0	0.822241	0	0.00709634	0.824257	0	0.000256489	0.00829147	9.0973e-05	0.852336	1.764e-06	0.000859195	0.000126412	0.00031617	0.520628	0.95	0.0376725	0.00775086	0.00113843	0.0279123	0.0108697	0.95	0.00907221	0.77323	0.95	1.90136e-12	0.000823533	0.000118302	0.00842059	8.50906e-05	0.663617	0.000652362	1.19466e-06	0.00807053	0.00088352	8.5943e-12
_D:	0	0	30	"P->X_3->2"	"Seq_3"	1	25	1.65194	0	0	0.0104705	1.3247e-05	0.739903	0.330166	0.805506	4.16743e-06	0	0	0.00121004	0	0.012974	0.00012737	0.00613094	0.808197	0.738863	0	0	0	0	0	0.811667	0	0	0.000114464	0.853892	0	0	0	0.856522	0.510488	0.0843587	0.489699	0.0852336	1.764e-07	0.0158545	0.0141919	3.26616e-05	0.0520628	0.95	0.00376725	0.856343	0.000113843	0.0492741	0.00108697	0.095	0.000907221	0.0775171	0.095	1.90136e-13	8.23533e-05	0.822512	0.83684	0.681987	0.0663617	0.822306	1.19466e-07	0.00790339	0.824345	8.59431e-13
_D:	0	0	31	"X->V_2->4"	"Seq_3"	1	27	1.49455	0	0	0	0	0.856325	0	0	0	0	0.00390524	0.923196	0.0799816	0	0	0.0173815	0.000160537	0.891002	0	0.26239	0.912619	0	0	0	0	0	0.741934	0	0	0	0	0	0.0510488	0.0189064	0.0489832	0.748427	0.330166	0.807091	0.00142336	3.26616e-06	0.00520628	0.09621	0.000376725	0.0986083	0.000138754	0.0110584	0.808306	0.748363	9.07221e-05	0.00775171	0.0095	1.90136e-14	8.23533e-06	0.893918	0.083684	0.0681987	0.00675063	0.936122	1.19466e-08	0.000790339	0.0824345	0.856522
_D:	0	0	32	"V->P_4->3"	"Seq_3"	1	25	0.537038	0	0.54803	0.020758	0.73096	0	0	0.0010685	0.0183751	1.46929e-05	0	0.88159	0	0.847595	0	0.00211595	0	0	0	0.00688791	0	0	0	0.791094	0.864065	0.683464	0	0.810029	0	0.000744998	0.83601	0	0.00510488	0.00189064	0.00489832	0.931168	0.0330166	0.0807091	0.000142336	3.26616e-07	0.00442587	0.932817	0.0800193	0.00986083	1.38754e-05	0.0184874	0.0809911	0.95	9.07221e-06	0.263165	0.913569	1.90136e-15	8.23533e-07	0.0893918	0.0083684	0.00681987	0.742609	0.0936122	1.19466e-09	7.90339e-05	0.00824345	0.0856522
_D:	0	0	33	"P->S_3->5"	"Seq_3"	1	25	1.64946	0	0	0.0152538	1.63683e-05	0.747918	0.393677	0.81243	3.11955e-07	0	0	0.00100514	0	0.020053	0.000428298	0.00371347	0.813288	0.710079	0	0	0	0	0	0.801177	0	0	0.000194139	0.853748	0	0	0	0.860658	0.54854	0.0209471	0.73145	0.0931168	0.00330166	0.00913941	0.0183893	1.47256e-05	0.000442587	0.95	0.00800193	0.848581	1.38754e-06	0.00396469	0.00809912	0.095	9.07221e-07	0.0332044	0.0913569	1.90136e-16	8.23533e-08	0.800033	0.864901	0.684146	0.0742609	0.81939	1.19466e-10	0.000752901	0.836835	0.00856522
_D:	0	0	34	"S->E_5->0"	"Seq_3"	1	26	1.60299	0	0	0.880699	0.865091	0.836289	0	0	0.0104241	0.0843124	0	1.97906e-06	0	0	0.611028	0	0.692796	0	0.849451	0.516564	0.358631	0.0208289	0.0001508	0	0	0	0.780099	0	0	0	0.00845063	0	0.054854	0.0173485	0.0731614	0.75723	0.394007	0.813344	0.00183925	1.47256e-06	4.42587e-05	0.0960051	0.000800193	0.104911	0.000428437	0.00410993	0.814098	0.719579	9.07221e-08	0.00332044	0.00913569	1.90136e-17	8.23533e-09	0.88118	0.0864901	0.0684146	0.00762023	0.935687	1.19466e-11	7.52901e-05	0.0836835	0.861514
_D:	0	0	35	"B->P_0->2"	"Seq_4"	1	25	1.60603	0	0	0	0	0	0	0.927826	0	0.879448	0.00013291	0.491436	0.792648	0	0.530788	0	0.78055	0	0.492156	0	0.706546	0	0.721834	0	0.00184497	0	0.0583349	0.0362866	0	0	0.791926	0	0.0054854	0.882434	0.872407	0.912012	0.0394007	0.0813344	0.0106081	0.0843126	4.42587e-06	0.00960249	8.00193e-05	0.0104911	0.61107	0.000410993	0.774206	0.0719579	0.849451	0.516896	0.359545	0.0208289	0.0001508	0.088118	0.00864901	0.00684146	0.780861	0.0935687	1.19466e-12	7.52901e-06	0.016819	0.0861514
_D:	0	0	36	"P->V_2->4"	"Seq_4"	1	25	1.59346	0	0	0.0277908	0	0.63156	0.0200459	0.795083	0.57822	0	0	0.780377	0	0	0	0	0.77982	0.729843	0.705104	0	0	3.53022e-06	0	0.176986	3.81752e-07	0	0	0.895673	0.0130834	0	0	0.817225	0.00054854	0.0882434	0.0872407	0.0912012	0.00394007	0.93596	0.00106081	0.88788	0.000133353	0.492396	0.792656	0.00104911	0.591895	4.10993e-05	0.85797	0.00719579	0.577101	0.0516896	0.742501	0.00208289	0.721849	0.0088118	0.00270987	0.000684146	0.136421	0.0456435	1.19466e-13	7.52901e-07	0.793608	0.00861514
