_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Hidden_act[2:0,0]<2:6,5>	%Hidden_act[2:1,0]	%Hidden_act[2:2,0]	%Hidden_act[2:3,0]	%Hidden_act[2:4,0]	%Hidden_act[2:5,0]	%Hidden_act[2:0,1]	%Hidden_act[2:1,1]	%Hidden_act[2:2,1]	%Hidden_act[2:3,1]	%Hidden_act[2:4,1]	%Hidden_act[2:5,1]	%Hidden_act[2:0,2]	%Hidden_act[2:1,2]	%Hidden_act[2:2,2]	%Hidden_act[2:3,2]	%Hidden_act[2:4,2]	%Hidden_act[2:5,2]	%Hidden_act[2:0,3]	%Hidden_act[2:1,3]	%Hidden_act[2:2,3]	%Hidden_act[2:3,3]	%Hidden_act[2:4,3]	%Hidden_act[2:5,3]	%Hidden_act[2:0,4]	%Hidden_act[2:1,4]	%Hidden_act[2:2,4]	%Hidden_act[2:3,4]	%Hidden_act[2:4,4]	%Hidden_act[2:5,4]	%Contex_act[2:0,0]<2:6,5>	%Contex_act[2:1,0]	%Contex_act[2:2,0]	%Contex_act[2:3,0]	%Contex_act[2:4,0]	%Contex_act[2:5,0]	%Contex_act[2:0,1]	%Contex_act[2:1,1]	%Contex_act[2:2,1]	%Contex_act[2:3,1]	%Contex_act[2:4,1]	%Contex_act[2:5,1]	%Contex_act[2:0,2]	%Contex_act[2:1,2]	%Contex_act[2:2,2]	%Contex_act[2:3,2]	%Contex_act[2:4,2]	%Contex_act[2:5,2]	%Contex_act[2:0,3]	%Contex_act[2:1,3]	%Contex_act[2:2,3]	%Contex_act[2:3,3]	%Contex_act[2:4,3]	%Contex_act[2:5,3]	%Contex_act[2:0,4]	%Contex_act[2:1,4]	%Contex_act[2:2,4]	%Contex_act[2:3,4]	%Contex_act[2:4,4]	%Contex_act[2:5,4]
_D:	0	0	10	"V->E_5->0"	"Seq_1"	1	25	1.56927	0	0.696683	0.0062906	0.000279197	0	0	0.810652	0.755862	0	7.20408e-06	0	0	0	0	0.0635317	0	0.331039	0.764443	0.0776027	0.783204	0.073209	0	0	0.0324053	0	1.49129e-05	0	0.88158	0	0.0557062	0.846678	0.848482	0.000243871	0.00167971	0.0736499	0.0856645	0.95	0.763991	1.32248e-05	2.3893e-05	0.0832933	7.92279e-09	7.10993e-07	7.46903e-07	0.000180209	0.0077211	0.35925	0.910664	0.0732059	0.910829	0.100342	0.00838633	3.66729e-07	0.588878	0.0424502	0.000403746	7.14394e-05	0.95	0.000178013	0.114966	0.643684
_D:	0	0	11	"B->T_0->1"	"Seq_2"	1	25	1.35509	0	0	0.000417141	0	0	0.779451	0.841057	0	0.82333	2.32088e-06	0.00653705	0	0	0.0452123	0.670156	0	0.704878	6.72479e-05	0.000995847	0.00203726	0	0	0	0	0.856494	0.838487	0	0	0.14673	0.722773	0.829267	0.781532	0.00631498	0.000447168	0.00736499	0.00856645	0.905653	0.832261	1.32248e-06	9.59338e-06	0.00832933	7.92279e-10	7.10993e-08	7.46903e-08	0.0635497	0.00077211	0.366964	0.855509	0.0849233	0.874287	0.0832432	0.000838633	3.6673e-08	0.0912931	0.00424502	5.52875e-05	7.14394e-06	0.95	1.78013e-05	0.0672028	0.911046
_D:	0	0	12	"T->X_1->3"	"Seq_2"	1	24	1.5732	0	0.669641	0	0	0.862144	0	0.790789	0	0	0	0.613258	0.791143	0	0.315901	0.0456969	0.0488261	0.558384	0.679707	0	0.827991	0	0.581251	0.821356	0.781688	0	4.36529e-05	0.830723	4.52761e-05	0	0	0	0.0781532	0.00104864	4.47168e-05	0.000736499	0.780308	0.931622	0.0832261	0.82333	3.28022e-06	0.00736999	7.92279e-11	7.10993e-09	0.0452123	0.676511	7.7211e-05	0.741574	0.0856182	0.00948817	0.089466	0.00832432	8.38633e-05	3.6673e-09	0.00912931	0.856918	0.838492	7.14394e-07	0.095	0.146732	0.729493	0.920372
_D:	0	0	13	"X->S_3->5"	"Seq_2"	1	24	0.509276	0	0.58438	0	0	0.785571	0.88931	0.80039	0	0	0	0.839608	0	0	0	0	0	0.00542232	0.747142	0.000251531	0.819126	0	0	0	0	0.776267	0	0	0.888166	0	0.0112838	0.0616195	0.677457	0.000104864	4.47168e-06	0.862217	0.0780308	0.883951	0.00832261	0.082333	3.28022e-07	0.613995	0.791143	7.10993e-10	0.320422	0.113348	0.0488338	0.632542	0.688269	0.000948817	0.836938	0.000832432	0.58126	0.821356	0.782601	0.0856918	0.0838929	0.830723	0.00954528	0.0146732	0.0729493	0.0920372
_D:	0	0	14	"S->E_5->0"	"Seq_2"	1	26	1.73729	0	0.0525272	0.814415	0	0	0	0.84658	0.91017	0	0.724048	0.0794617	0.000166334	0	0.332303	2.87852e-07	0.680117	0	0	0.00876049	0	0.00828084	0.891218	0.309994	0	0	0	0	0	0.000429104	0	0.832269	0.652126	1.04864e-05	4.47168e-07	0.871793	0.897113	0.888785	0.000832261	0.0082333	3.28022e-08	0.901007	0.0791143	7.10993e-11	0.0320422	0.0113348	0.00488338	0.0686765	0.815969	0.000346413	0.90282	8.32432e-05	0.058126	0.0821356	0.0782601	0.784837	0.00838929	0.0830723	0.889121	0.00146732	0.0185787	0.0708232
_D:	0	0	15	"B->P_0->2"	"Seq_3"	1	24	1.53631	0	0	0.00739812	0	0	0.814096	0.483886	0	0.85037	0	0.749417	0	0.0605928	0.0395706	0.841688	0	0.795856	0.0092213	0.0392011	0.000126706	0	0	0	0	0.801616	0.600401	0	0	0.0106998	0.339531	0.817272	0.11774	0.814416	4.47168e-08	0.0871793	0.0897113	0.935458	0.910253	0.00082333	0.724048	0.169562	0.00807776	7.10993e-12	0.335508	0.00113377	0.680605	0.00686765	0.0815969	0.00879513	0.090282	0.00828917	0.89703	0.318208	0.00782601	0.0784837	0.000838929	0.00830723	0.0889121	0.000575836	0.00185787	0.839351
_D:	0	0	16	"P->V_2->4"	"Seq_3"	1	27	0	0	0.776316	1.33478e-06	0.000172174	0	0	0.858914	0.864969	0.00361493	0	0.000940913	0	0	0	0	0.572048	0.0127773	0.843293	1.75637e-05	0.878888	0.000587832	0.688559	0	0	0.0181601	0	0	0	0.0207758	0	0	0.011774	0.0888397	4.47168e-09	0.00871793	0.823067	0.577432	0.0910253	0.850452	0.0724048	0.766374	0.000807776	0.0605928	0.0731214	0.841801	0.0680605	0.796542	0.017381	0.0400806	0.00915491	0.000828917	0.089703	0.0318208	0.000782601	0.809465	0.600485	0.000830723	0.00889121	0.0107574	0.339717	0.901207
_D:	0	0	17	"V->V_4->5"	"Seq_3"	1	26	0	0	0.809055	0.0186247	0.020246	0	0	0.772703	0.0381796	0	0.00986204	0	0	0	0	0.00713496	0	0.595318	0.784115	0.500219	0.876485	0.27694	0	0	0.000571863	0	0.000462059	0	0.857604	0	0.00618026	0.766854	0.777493	0.00888531	0.000172174	0.000871793	0.0823067	0.916657	0.874072	0.0886601	0.00724048	0.0775783	8.07776e-05	0.00605928	0.00731214	0.0841801	0.578854	0.0924315	0.845031	0.00402562	0.879803	0.000670723	0.697529	0.00318208	7.82601e-05	0.0991066	0.0600485	8.30723e-05	0.000889121	0.0218515	0.0339717	0.0901207
_D:	0	0	18	"V->E_5->0"	"Seq_3"	1	25	1.56223	0	0.70299	0.000794604	0.000132709	0	0	0.80723	0.78405	0	3.83796e-07	0	0	0	0	0.024833	0	0.48059	0.808455	0.164491	0.812028	0.359709	0	0	0.0774573	0	0.00201165	0	0.875068	0	0.0977135	0.778989	0.886804	0.0195133	0.0202632	8.71793e-05	0.00823067	0.864369	0.125587	0.00886601	0.0105861	0.00775783	8.07776e-06	0.000605928	0.000731214	0.015553	0.0578854	0.604561	0.868618	0.500622	0.95	0.277007	0.0697529	0.000318208	0.000579689	0.00991066	0.00646691	8.30723e-06	0.857692	0.00218515	0.00957743	0.775866
_D:	0	0	19	"B->P_0->2"	"Seq_4"	1	25	1.36114	0	0	5.93611e-05	0	0	0.738605	0.827738	0	0.842967	4.92913e-06	0.00408195	0	0	0.0148139	0.60207	0	0.726801	2.07188e-05	0.00311163	0.00229908	0	0	0	0	0.847274	0.857106	0	0	0.0551642	0.765341	0.832036	0.79167	0.00274593	0.00215903	8.71793e-06	0.000823067	0.893666	0.796609	0.000886601	0.00105899	0.000775783	8.07776e-07	6.05928e-05	7.31214e-05	0.0263883	0.00578854	0.541047	0.895317	0.214553	0.907028	0.387409	0.00697529	3.18208e-05	0.0775153	0.000991066	0.00265834	8.30723e-07	0.95	0.000218515	0.0986712	0.856576
_D:	0	0	20	"P->T_2->2"	"Seq_4"	1	27	1.35917	0	0.73684	0	0.0149053	0	0	0.827489	0.850178	0.00442951	0	0.00446832	0	0	0	0	0.614156	0.265572	0.857749	5.12756e-06	0.85036	0.00492254	0.794324	0	0	0.0282122	0	7.30808e-05	0	0.00836158	0	0	0.079167	0.000333954	0.000215903	8.71793e-07	0.738688	0.917104	0.0796609	0.843056	0.000110828	0.00415953	8.07776e-08	6.05928e-06	0.0148212	0.604708	0.000578854	0.780906	0.0895524	0.0245669	0.0930018	0.0387409	0.000697529	3.18208e-06	0.00775153	0.847373	0.857372	8.30723e-08	0.095	0.0551861	0.775208	0.917693
_D:	0	0	21	"T->V_2->4"	"Seq_4"	1	26	0.426692	0	0.778999	0	0	0.848373	0	0.848767	0	1.85263e-05	0	0.00085366	0.827227	0	6.51216e-06	2.63284e-05	0.695147	0.00140863	0.0834119	0	0.877824	0	0.811345	0.732803	0.0194432	0	1.0679e-06	0.790259	1.47743e-06	0	0	0	0.744757	3.33954e-05	0.0149269	8.71793e-08	0.0738688	0.919199	0.858144	0.0887351	1.10828e-05	0.00488427	8.07776e-09	6.05928e-07	0.00148212	0.0604708	0.614214	0.343663	0.866704	0.00246182	0.85966	0.00879663	0.794393	3.18208e-07	0.000775153	0.11295	0.0857372	7.30891e-05	0.0095	0.0138802	0.0775208	0.0917693
_D:	0	0	22	"V->V_4->5"	"Seq_4"	1	26	0	0	0.801943	0	0.0714514	0.0407758	0	0.788094	0.0839155	0	2.13765e-05	6.68127e-05	0	0	0	0.0449034	0	0.00428307	0.863003	0.00405663	0.832158	0.652312	0	0	0.0107075	0	0.0013329	0	0.883418	0	0.530265	0.538134	0.853474	3.33954e-06	0.00149269	0.848373	0.00738688	0.940687	0.0858144	0.00889203	1.10828e-06	0.00134209	0.827227	6.05928e-08	0.000154724	0.00607341	0.756569	0.0357749	0.170082	0.000246182	0.95	0.000879663	0.890785	0.732803	0.0195207	0.011295	0.00857478	0.790266	0.000951477	0.00138802	0.00775208	0.00917693
_D:	0	0	23	"V->E_5->0"	"Seq_4"	1	25	1.5665	0	0.686828	0.000289551	0.000446336	0	0	0.809715	0.73154	0	9.16457e-05	0	0	0	0	0.0443751	0	0.383943	0.812389	0.0966936	0.831787	0.0313387	0	0	0.00862989	0	0.0136433	0	0.823836	0	0.306812	0.823998	0.88729	3.33954e-07	0.0716006	0.125613	0.000738688	0.882163	0.092497	0.000889203	2.14873e-05	0.000201021	0.0827227	6.05928e-09	1.54724e-05	0.0455108	0.0756569	0.00786057	0.880011	0.00408125	0.927158	0.6524	0.0890785	0.0732803	0.0126596	0.0011295	0.00219037	0.0790266	0.883513	0.000138802	0.53104	0.539051
_D:	0	0	24	"B->P_0->2"	"Seq_5"	1	25	1.36161	0	0	5.48711e-05	0	0	0.775395	0.833823	0	0.828077	1.18278e-06	0.0201158	0	0	0.0283455	0.681738	0	0.73851	0.000315369	0.000608351	0.000940937	0	0	0	0	0.862276	0.85481	0	0	0.233405	0.697753	0.817543	0.775558	0.000289584	0.0076064	0.0125613	7.38688e-05	0.897931	0.74079	8.89203e-05	9.37945e-05	2.01021e-05	0.00827227	6.05928e-10	1.54724e-06	0.0489262	0.00756569	0.384729	0.90039	0.0971017	0.924502	0.0965787	0.00890785	0.00732803	0.00989585	0.00011295	0.0138623	0.00790266	0.912187	1.38802e-05	0.359916	0.877904
_D:	0	0	25	"P->T_2->2"	"Seq_5"	1	27	1.37363	0	0.763235	0	0.0170361	0	0	0.822964	0.858403	0.0057922	0	0.00222674	0	0	0	0	0.598374	0.330486	0.857241	5.70888e-07	0.856042	0.00508691	0.79063	0	0	0.0297491	0	2.06349e-05	0	0.00747768	0	0	0.0775558	8.38296e-05	0.00076064	0.00125613	0.775402	0.923617	0.074079	0.828086	1.05622e-05	0.0201178	0.000827227	6.05928e-11	0.0283456	0.686631	0.000756569	0.776983	0.0903544	0.0103185	0.0933912	0.00965787	0.000890785	0.000732803	0.000989585	0.862288	0.856196	0.000790266	0.0912187	0.233406	0.733745	0.905334
_D:	0	0	26	"T->V_2->4"	"Seq_5"	1	26	0.415048	0	0.77766	0	0	0.848311	0	0.849615	0	2.18886e-05	0	0.000764294	0.829098	0	4.77816e-06	2.22185e-05	0.690811	0.00186577	0.0850492	0	0.87775	0	0.811732	0.72491	0.0207166	0	2.37064e-06	0.790192	3.23461e-06	0	0	0	0.77099	8.38296e-06	0.0171121	0.000125613	0.0775402	0.915325	0.865811	0.0886008	1.05622e-06	0.00423852	8.27227e-05	6.05928e-12	0.00283456	0.0686631	0.59845	0.408184	0.866276	0.00103242	0.865381	0.0060527	0.790719	7.32803e-05	9.89585e-05	0.115978	0.0856196	9.96615e-05	0.00912187	0.0308183	0.0733745	0.0905334
_D:	0	0	27	"V->V_4->5"	"Seq_5"	1	26	0	0	0.802016	0	0.0721186	0.0405921	0	0.788678	0.0839915	0	2.18339e-05	6.59446e-05	0	0	0	0.0442283	0	0.00441865	0.862809	0.0040783	0.832381	0.651303	0	0	0.010483	0	0.00136915	0	0.883365	0	0.532877	0.534446	0.854759	8.38296e-07	0.00171121	0.848324	0.00775402	0.941148	0.0865811	0.00888197	1.05622e-07	0.00118815	0.829107	6.05928e-13	0.000288234	0.00688853	0.750656	0.0426842	0.171677	0.000103242	0.95	0.00060527	0.890804	0.724917	0.0207265	0.0115978	0.00856433	0.790202	0.000915422	0.00308183	0.00733745	0.00905334
_D:	0	0	28	"V->E_5->0"	"Seq_5"	1	25	1.5667	0	0.686545	0.000292592	0.000445565	0	0	0.809876	0.731403	0	9.2769e-05	0	0	0	0	0.0443917	0	0.388157	0.812527	0.0966634	0.831756	0.0313287	0	0	0.00860606	0	0.0138425	0	0.82372	0	0.308573	0.823773	0.887492	8.38296e-08	0.0722897	0.125424	0.000775402	0.882793	0.0926496	0.000888197	2.18445e-05	0.000184759	0.0829107	6.05928e-14	2.88234e-05	0.0449172	0.0750656	0.00868707	0.879977	0.00408863	0.927381	0.651363	0.0890804	0.0724917	0.0125557	0.00115978	0.00222558	0.0790202	0.883457	0.000308183	0.53361	0.535352
_D:	0	0	29	"B->T_0->1"	"Seq_6"	1	25	1.34991	0	0	5.4315e-05	0	0	0.775203	0.833813	0	0.82817	1.15919e-06	0.020235	0	0	0.0280634	0.681979	0	0.739182	0.000318733	0.000615274	0.000935246	0	0	0	0	0.862243	0.854974	0	0	0.230753	0.697301	0.817258	0.775294	0.0002926	0.00767454	0.0125424	7.75402e-05	0.898155	0.740668	8.88197e-05	9.49535e-05	1.84759e-05	0.00829107	6.05928e-15	2.88234e-06	0.0488834	0.00750656	0.389026	0.900525	0.0970723	0.924494	0.096465	0.00890804	0.00724917	0.00986162	0.000115978	0.014065	0.00790202	0.912066	3.08183e-05	0.361934	0.877308
_D:	0	0	30	"T->S_1->1"	"Seq_6"	1	23	0	0	0.681362	0	0	0.861954	0	0.793478	0	0	0	0.603302	0.789316	0	0.364363	0.0393403	0.0544401	0.605133	0.679598	0	0.830782	0	0.580954	0.81811	0.777294	0	5.52043e-05	0.826289	4.39097e-05	0	0	0	0.0775294	8.3575e-05	0.000767454	0.00125424	0.775211	0.923629	0.0740668	0.828179	1.06545e-05	0.0202368	0.000829107	6.05928e-16	0.0280637	0.686867	0.000750656	0.778085	0.0903712	0.0103225	0.0933846	0.0096465	0.000890804	0.000724917	0.000986162	0.862255	0.856381	0.000790202	0.0912066	0.230756	0.733494	0.904989
_D:	0	0	31	"S->X_1->3"	"Seq_6"	1	26	1.02029	0	0.00614873	0.616731	0	0	0.000408381	0.772643	0.916014	0	0.65631	0.597878	0.0857868	0	0.740219	0.00903538	0.500678	0	0	0.0176732	0	0.0398865	0.878773	0.0413691	0	0	3.90182e-05	0	0	0	0	0.851569	0.689115	8.3575e-06	7.67454e-05	0.862079	0.0775211	0.885841	0.00740668	0.0828179	1.06545e-06	0.605326	0.789399	6.05928e-17	0.367169	0.108027	0.0545152	0.682941	0.688635	0.00103225	0.840121	0.00096465	0.581043	0.818183	0.777392	0.0862255	0.0856933	0.826368	0.00916457	0.0230756	0.0733494	0.0904989
_D:	0	0	32	"X->S_3->5"	"Seq_6"	1	25	0.289329	0	0.814761	0.00380691	0	0.519707	0.811566	0.0398619	0	0	0	0.89379	0	0	0	0.00974398	0	0.656832	0.799703	0.74026	0.790632	0	0	0	0	0.732808	0	0	0.893874	0	0	0.728786	0.0750602	0.616732	7.67454e-06	0.0862079	0.00816049	0.861227	0.916755	0.00828179	0.65631	0.65841	0.164727	6.05928e-18	0.776936	0.0198381	0.50613	0.0682941	0.0688635	0.0177764	0.0840121	0.039983	0.936878	0.123187	0.0777392	0.00862254	0.00860835	0.0826368	0.000916457	0.00230756	0.00733494	0.860619
_D:	0	0	33	"S->E_5->0"	"Seq_6"	1	25	1.45795	0	0.00964981	0.792203	0	0	0	0.836892	0.911878	0	0.511894	0.526131	0.00205369	0	0.392548	4.16478e-07	0.6714	0	0	0.555015	0	0.0229335	0.885895	0.0241788	0	0	0	0	0	0.0169939	0	0.862739	0.822267	0.0654801	7.67454e-07	0.528328	0.812382	0.125985	0.0916755	0.000828179	0.065631	0.95	0.0164727	6.05928e-19	0.0776936	0.0117278	0.050613	0.663662	0.80659	0.742038	0.799033	0.0039983	0.0936878	0.0123187	0.00777392	0.73367	0.000860835	0.00826368	0.893965	0.000230756	0.000733494	0.814848
_D:	0	0	34	"B->T_0->1"	"Seq_7"	1	24	1.57382	0	0	0.00589278	0	0	0.730548	0.620394	0	0.855464	7.18459e-06	0.77779	0	0.0793078	0.0293546	0.821015	0	0.83063	0.00113061	0.0876307	0.000208065	0	0	0	0	0.787617	0.511576	0	2.14725e-05	0.0199879	0.467459	0.82819	0.0918765	0.798751	7.67454e-08	0.0528328	0.0812382	0.849491	0.921046	8.28179e-05	0.518457	0.621131	0.00370096	6.05928e-20	0.400317	0.0011732	0.676461	0.0663662	0.080659	0.629219	0.0799033	0.0233333	0.895263	0.0254107	0.000777392	0.073367	8.60835e-05	0.000826368	0.0893966	0.017017	7.33494e-05	0.944224
_D:	0	0	35	"T->X_1->3"	"Seq_7"	1	25	1.50208	0	0.633106	0	0	0.83232	0	0.826396	0	0	0	0.58668	0.822457	0	0.056295	0.0176692	0.0255581	0.0847846	0.585115	0	0.852909	0	0.0666532	0.829965	0.814068	0	0	0.790341	0.00325437	0	0	0	0.00918765	0.0857679	7.67454e-09	0.00528328	0.738672	0.705343	0.0921046	0.855473	0.0518529	0.839903	0.000370096	0.0793078	0.0693863	0.821133	0.0676461	0.837267	0.0091965	0.150553	0.0081984	0.00233333	0.0895263	0.00254107	7.77392e-05	0.794954	0.511585	8.26368e-05	0.00896113	0.0216896	0.467466	0.922612
_D:	0	0	36	"X->X_3->2"	"Seq_7"	1	24	1.86168	0	0.521191	0	0	0.743578	0.893182	0.817386	0	0	0	0.808552	0	0	0	0	0	0.000292694	0.752793	3.44422e-06	0.774313	0	0	0	0	0.823981	0	0	0.876674	0	0.0114471	0.523367	0.634025	0.00857679	7.67454e-10	0.832848	0.0738672	0.896931	0.00921046	0.0855473	0.00518529	0.67067	0.822494	0.00793078	0.0632336	0.0997825	0.0323227	0.168511	0.586035	0.0150553	0.853729	0.000233333	0.0756059	0.830219	0.814076	0.0794954	0.0511585	0.790349	0.00415049	0.00216896	0.0467466	0.0922612
